dirname,cues,chosen,choices_1,choices_2,choices_3,choices_4
combined,43,41,4,41,43,45
combined,57,57,25,39,43,57
combined,34,34,11,19,34,58
combined,26,22,6,22,26,64
combined,41,41,4,8,33,41
combined,17,17,17,23,34,39
combined,47,47,8,29,31,47
combined,29,59,15,29,47,59
combined,52,54,18,29,52,54
combined,61,5,5,41,45,61
combined,30,30,3,4,24,30
combined,31,48,4,6,31,48
combined,20,20,3,20,23,59
combined,24,35,1,24,35,38
combined,37,44,31,32,37,44
combined,32,28,5,10,28,32
combined,42,50,1,42,48,50
combined,8,58,8,45,53,58
combined,41,41,3,23,41,52
combined,39,45,20,39,40,45
combined,52,51,6,19,51,52
combined,51,51,30,43,51,55
combined,25,27,8,25,27,43
combined,20,22,20,22,42,58
combined,30,30,12,26,30,59
combined,15,15,10,15,26,36
combined,25,50,9,25,50,61
combined,35,35,35,37,55,61
combined,43,43,3,13,32,43
combined,14,14,14,49,54,61
combined,2,2,1,2,26,30
combined,17,17,17,22,35,60
combined,13,12,12,13,34,62
combined,30,30,9,20,30,32
combined,62,62,42,46,48,62
combined,55,55,12,38,52,55
combined,51,48,2,46,48,51
combined,11,11,11,25,60,64
combined,54,45,14,45,46,54
combined,8,16,7,8,16,42
combined,57,57,11,14,20,57
combined,35,35,2,23,35,52
combined,9,9,9,47,59,61
combined,36,36,24,36,43,57
combined,56,56,1,40,56,59
combined,13,13,2,13,52,54
combined,20,20,5,20,22,36
combined,5,5,4,5,35,46
combined,8,8,8,18,20,52
combined,10,10,10,20,22,39
combined,51,51,11,12,51,62
combined,58,58,9,10,43,58
combined,24,34,13,24,34,59
combined,24,24,24,57,63,64
combined,20,19,19,20,41,47
combined,48,56,27,45,48,56
combined,49,2,2,28,34,49
combined,48,48,2,19,48,54
combined,35,35,35,42,46,64
combined,2,2,2,26,48,61
combined,56,56,7,23,26,56
combined,59,59,17,22,26,59
combined,5,5,5,18,50,51
combined,33,24,24,33,41,47
combined,36,36,1,23,31,36
combined,26,26,26,34,47,57
combined,56,56,8,17,45,56
combined,52,52,25,29,52,53
combined,2,2,2,15,20,23
combined,25,25,1,25,38,58
combined,24,24,12,20,24,32
combined,45,47,15,16,45,47
combined,52,52,41,52,58,63
combined,31,41,28,31,39,41
combined,5,5,5,27,38,44
combined,36,36,13,16,36,60
combined,13,13,13,26,32,47
combined,41,41,12,13,35,41
combined,17,17,5,17,59,63
combined,59,59,8,24,34,59
combined,1,3,1,3,22,51
combined,49,49,40,42,49,50
combined,4,8,4,8,28,46
combined,59,59,13,20,22,59
combined,64,64,31,36,52,64
combined,46,30,28,30,46,64
combined,17,17,2,15,17,58
combined,51,51,10,45,47,51
combined,26,39,18,26,39,54
combined,24,24,12,24,40,49
combined,42,42,11,16,25,42
combined,43,43,7,23,43,61
combined,49,52,10,40,49,52
combined,50,50,6,33,50,59
combined,43,43,33,40,43,62
combined,20,20,11,20,23,63
combined,15,17,8,15,17,32
combined,62,62,11,31,60,62
combined,8,8,8,20,34,38
combined,62,52,21,52,54,62
combined,37,37,4,5,37,52
combined,45,45,22,27,45,64
combined,59,63,13,38,59,63
combined,32,31,31,32,43,44
combined,45,22,22,25,45,55
combined,42,36,15,20,36,42
combined,21,21,17,18,21,54
combined,16,16,16,25,43,63
combined,45,56,27,45,56,61
combined,47,47,29,44,47,53
combined,49,46,33,46,49,56
combined,15,15,15,24,36,62
combined,46,45,6,31,45,46
combined,64,64,12,25,55,64
combined,55,2,2,46,54,55
combined,15,5,3,5,15,46
combined,26,30,16,26,30,54
combined,48,48,5,30,48,58
combined,16,16,12,16,24,43
combined,49,49,40,45,49,55
combined,11,11,5,11,27,49
combined,44,46,38,44,46,52
combined,26,28,15,26,28,53
combined,9,9,9,23,59,63
combined,51,51,20,41,51,52
combined,6,7,6,7,14,28
combined,16,8,7,8,11,16
combined,22,22,5,22,34,47
combined,1,5,1,2,4,5
combined,63,58,13,41,58,63
combined,52,52,36,52,56,60
combined,11,11,11,26,28,51
combined,20,3,3,20,34,37
combined,55,55,19,23,31,55
combined,23,44,12,23,44,55
combined,40,40,21,40,61,64
combined,56,56,37,40,48,56
combined,25,25,22,25,32,50
combined,19,23,11,19,23,60
combined,18,18,18,35,44,64
combined,26,26,16,20,26,52
combined,3,9,3,9,33,41
combined,25,25,25,39,43,46
combined,12,12,12,23,52,58
combined,42,31,2,6,31,42
combined,49,49,36,40,49,53
combined,27,43,15,27,43,50
combined,63,63,9,24,36,63
combined,31,31,26,27,31,56
combined,53,53,12,16,52,53
combined,43,49,29,32,43,49
combined,11,11,11,14,27,48
combined,23,54,23,35,49,54
combined,56,56,4,28,31,56
combined,29,25,7,25,29,62
combined,60,60,6,14,50,60
combined,31,42,25,31,41,42
combined,27,37,27,37,60,61
combined,5,5,5,18,28,37
combined,20,20,1,7,20,36
combined,54,22,11,22,54,57
combined,43,39,2,39,43,50
combined,56,33,1,33,56,59
combined,37,22,6,22,32,37
combined,58,58,16,31,58,63
combined,57,43,9,43,56,57
combined,20,20,15,20,31,60
combined,18,18,18,22,27,36
combined,34,34,7,15,34,61
combined,15,15,15,39,40,42
combined,53,49,49,53,56,58
combined,24,53,11,21,24,53
combined,9,9,9,41,47,52
combined,50,50,22,32,50,60
combined,53,49,46,49,50,53
combined,2,2,2,4,28,64
combined,10,10,10,26,28,45
combined,46,37,23,37,46,51
combined,24,24,1,8,24,48
combined,33,39,4,24,33,39
combined,49,45,33,45,46,49
combined,56,56,9,12,45,56
combined,58,36,10,24,36,58
combined,16,16,4,16,39,49
combined,32,32,10,19,32,50
combined,2,2,2,32,40,49
combined,61,61,7,16,41,61
combined,52,52,7,43,45,52
combined,60,60,3,29,40,60
combined,12,12,6,12,30,50
combined,35,34,20,34,35,53
combined,2,12,2,12,18,42
combined,35,35,4,25,26,35
combined,43,43,16,22,40,43
combined,57,57,25,31,48,57
combined,36,36,19,23,36,60
combined,8,8,8,13,40,54
combined,42,30,10,15,30,42
combined,51,34,10,29,34,51
combined,42,42,26,42,47,49
combined,42,42,13,42,46,62
combined,2,14,2,14,21,33
combined,60,60,21,28,50,60
combined,16,16,11,13,16,63
combined,40,42,40,42,47,58
combined,4,64,4,10,28,64
combined,16,16,11,14,16,54
combined,60,40,13,40,45,60
combined,35,35,25,35,40,50
combined,13,13,7,13,38,43
combined,23,23,2,23,25,38
combined,27,27,1,27,29,38
combined,38,40,9,17,38,40
combined,5,5,5,28,38,54
combined,29,29,7,11,29,55
combined,18,18,18,31,35,52
combined,8,8,3,8,51,59
combined,28,29,5,27,28,29
combined,2,61,2,39,49,61
combined,38,38,25,38,51,53
combined,14,14,3,8,14,54
combined,9,9,4,9,43,63
combined,56,56,8,17,23,56
combined,1,1,1,39,48,61
combined,17,17,17,24,29,34
combined,47,47,39,47,48,51
combined,60,60,9,22,25,60
combined,16,16,3,16,27,37
combined,8,8,8,19,40,44
combined,18,18,6,18,21,57
combined,11,11,11,38,54,56
combined,51,53,23,40,51,53
combined,39,39,7,8,15,39
combined,56,56,16,17,49,56
combined,35,35,24,35,47,61
combined,9,9,4,9,34,40
combined,54,55,46,54,55,64
combined,18,26,3,18,26,34
combined,56,56,40,42,47,56
combined,14,14,14,39,57,61
combined,57,57,8,17,48,57
combined,34,34,23,34,61,64
combined,2,2,2,34,46,56
combined,11,11,11,12,32,49
combined,23,18,16,18,23,25
combined,59,2,2,23,27,59
combined,6,6,6,19,37,48
combined,11,11,3,6,11,24
combined,29,35,12,15,29,35
combined,19,19,9,19,56,57
combined,39,39,8,39,43,56
combined,33,33,4,10,18,33
combined,19,19,19,47,56,59
combined,11,11,11,13,45,63
combined,40,14,4,14,40,43
combined,7,63,7,36,54,63
combined,25,45,25,45,50,58
combined,44,21,21,38,43,44
combined,14,49,14,49,61,64
combined,13,13,13,16,27,52
combined,52,29,27,29,37,52
combined,9,62,9,16,51,62
combined,49,40,32,40,42,49
combined,57,57,34,39,57,62
combined,37,48,23,37,48,53
combined,9,9,9,10,17,33
combined,48,48,10,12,23,48
combined,3,3,2,3,26,29
combined,16,16,16,27,43,46
combined,16,16,10,12,16,64
combined,17,17,17,27,42,60
combined,33,41,5,33,41,64
combined,9,11,9,11,38,48
combined,57,57,27,49,50,57
combined,4,4,4,12,21,50
combined,27,26,26,27,42,51
combined,38,38,24,38,62,63
combined,16,16,16,58,60,63
combined,35,36,11,35,36,53
combined,59,59,11,14,51,59
combined,38,41,4,19,38,41
combined,31,25,25,31,35,40
combined,23,23,6,23,39,59
combined,24,24,24,35,37,55
combined,37,27,27,34,37,57
combined,54,46,6,46,48,54
combined,35,35,8,35,47,48
combined,28,28,8,28,58,61
combined,21,21,9,21,32,60
combined,52,52,43,48,52,59
combined,9,64,9,24,34,64
combined,35,24,17,24,35,59
combined,53,53,15,22,24,53
combined,45,45,11,25,45,61
combined,27,51,3,27,50,51
combined,10,10,10,13,30,48
combined,57,57,17,33,41,57
combined,1,1,1,16,31,54
combined,19,19,7,8,19,56
combined,63,63,19,41,48,63
combined,6,6,6,27,33,64
combined,28,28,22,23,27,28
combined,58,58,4,11,58,63
combined,29,36,29,36,42,50
combined,12,12,4,12,25,36
combined,55,55,5,8,13,55
combined,25,61,15,24,25,61
combined,20,20,20,32,53,62
combined,15,15,15,28,29,32
combined,48,45,3,45,48,58
combined,56,62,17,47,56,62
combined,45,42,4,27,42,45
combined,41,48,29,41,48,56
combined,46,46,42,46,53,57
combined,34,34,21,34,47,56
combined,11,11,11,20,28,60
combined,38,38,10,38,45,62
combined,7,7,7,23,42,54
combined,25,41,25,41,51,56
combined,35,44,3,24,35,44
combined,62,62,7,43,44,62
combined,41,37,15,37,41,55
combined,55,55,31,33,35,55
combined,19,23,19,21,23,27
combined,39,13,13,26,35,39
combined,49,46,41,46,47,49
combined,4,4,4,21,28,38
combined,31,26,3,26,31,37
combined,2,2,2,26,43,48
combined,41,41,10,12,41,58
combined,20,20,20,27,45,58
combined,53,53,9,43,53,62
combined,64,64,9,21,44,64
combined,47,48,47,48,52,62
combined,7,13,2,7,13,43
combined,42,42,12,42,55,58
combined,60,60,14,57,60,62
combined,55,54,16,21,54,55
combined,58,58,2,11,31,58
combined,44,15,2,15,17,44
combined,10,10,10,23,28,41
combined,52,52,15,38,52,63
combined,48,48,15,27,48,51
combined,20,56,20,56,59,61
combined,57,57,22,29,52,57
combined,27,32,27,29,32,45
combined,64,64,1,15,31,64
combined,29,29,9,29,44,56
combined,25,25,16,25,41,50
combined,52,52,22,52,60,61
combined,62,6,6,23,45,62
combined,47,47,7,8,9,47
combined,3,27,3,8,27,63
combined,36,36,36,47,56,61
combined,46,21,2,21,46,62
combined,59,59,28,38,52,59
combined,2,2,2,15,25,51
combined,63,63,2,48,58,63
combined,11,11,7,11,45,51
combined,21,20,11,20,21,50
combined,54,54,9,12,26,54
combined,56,60,13,16,56,60
combined,6,16,6,16,33,47
combined,45,36,25,36,40,45
combined,21,21,21,27,39,59
combined,21,29,12,21,29,53
combined,28,28,8,16,28,48
combined,60,1,1,20,38,60
combined,51,51,2,20,48,51
combined,57,57,5,38,46,57
combined,43,43,7,43,48,62
combined,25,25,25,26,50,51
combined,17,17,17,29,38,41
combined,8,16,8,10,16,18
combined,9,9,2,9,40,52
combined,22,22,20,22,57,64
combined,8,8,8,32,59,61
combined,58,7,6,7,52,58
combined,39,39,29,35,39,51
combined,45,45,15,22,45,51
combined,7,6,6,7,42,61
combined,57,10,5,10,39,57
combined,30,30,12,21,30,51
combined,33,33,19,33,48,53
combined,52,52,24,37,42,52
combined,60,45,21,45,48,60
combined,61,61,10,33,48,61
combined,56,56,30,40,49,56
combined,3,55,3,9,55,64
combined,38,38,14,38,44,52
combined,6,6,6,28,30,50
combined,33,40,29,33,35,40
combined,60,4,4,44,51,60
combined,52,52,22,30,52,63
combined,25,25,18,22,25,58
combined,57,57,9,17,57,58
combined,44,46,12,13,44,46
combined,58,54,11,54,55,58
combined,62,4,4,27,31,62
combined,34,34,34,40,47,62
combined,56,56,7,39,56,63
combined,12,13,10,12,13,22
combined,49,49,8,11,22,49
combined,60,53,13,23,53,60
combined,35,38,16,21,35,38
combined,51,47,13,21,47,51
combined,32,32,22,32,60,63
combined,28,28,28,35,41,42
combined,8,16,6,8,16,40
combined,26,26,18,26,28,57
combined,5,5,5,14,15,35
combined,48,48,4,7,48,59
combined,21,21,17,21,29,61
combined,38,30,14,30,31,38
combined,28,28,8,17,27,28
combined,27,38,27,38,49,62
combined,47,50,47,48,50,57
combined,52,52,2,20,52,60
combined,31,5,5,29,31,45
combined,16,16,16,32,34,49
combined,43,43,5,15,30,43
combined,18,18,15,18,21,64
combined,15,15,15,22,42,62
combined,35,29,29,35,38,40
combined,13,59,13,41,50,59
combined,44,42,13,42,44,51
combined,51,53,49,51,53,63
combined,60,60,24,33,58,60
combined,6,6,6,34,37,55
combined,35,35,2,10,35,44
combined,45,45,33,44,45,60
combined,19,19,19,33,34,40
combined,37,37,16,33,37,62
combined,34,34,9,32,34,56
combined,60,1,1,37,53,60
combined,48,48,1,6,7,48
combined,5,5,5,26,43,45
combined,5,5,5,17,24,45
combined,62,62,2,7,12,62
combined,32,32,32,38,53,60
combined,54,50,11,36,50,54
combined,6,6,6,23,45,52
combined,64,64,25,32,35,64
combined,4,4,4,18,19,26
combined,15,15,7,9,14,15
combined,44,42,3,10,42,44
combined,40,40,13,14,23,40
combined,52,52,15,17,23,52
combined,60,60,11,16,20,60
combined,11,11,8,11,22,32
combined,53,2,2,42,47,53
combined,9,10,3,9,10,25
combined,18,18,11,18,24,29
combined,9,23,9,23,41,47
combined,12,12,3,12,47,59
combined,28,28,28,34,37,56
combined,34,27,13,27,34,44
combined,26,45,13,26,45,58
combined,30,30,6,30,31,38
combined,45,45,5,45,58,62
combined,9,12,9,12,26,41
combined,44,44,13,20,44,56
combined,39,41,33,38,39,41
combined,33,33,26,33,37,64
combined,15,15,6,15,27,53
combined,34,36,15,34,36,41
combined,45,45,45,54,57,63
combined,2,2,2,30,32,52
combined,60,60,35,39,55,60
combined,26,26,2,22,26,53
combined,30,21,21,30,31,40
combined,43,43,12,21,43,48
combined,7,7,7,22,32,49
combined,22,22,5,16,19,22
combined,10,10,10,22,28,57
combined,57,57,18,46,47,57
combined,24,23,13,20,23,24
combined,59,59,13,47,59,60
combined,56,56,23,44,56,64
combined,38,28,2,28,38,47
combined,29,29,23,29,50,55
combined,29,32,4,11,29,32
combined,11,11,11,15,25,49
combined,7,7,7,28,51,52
combined,8,15,8,15,22,31
combined,48,48,20,48,50,53
combined,61,11,11,40,58,61
combined,38,38,6,14,38,59
combined,61,57,26,38,57,61
combined,14,18,2,14,18,22
combined,34,41,21,34,41,42
combined,21,21,21,24,55,61
combined,5,5,5,6,47,49
combined,53,53,2,44,53,60
combined,30,30,1,30,50,64
combined,49,32,5,32,43,49
combined,51,51,3,5,9,51
combined,15,15,15,22,49,53
combined,59,54,21,47,54,59
combined,9,9,9,10,34,43
combined,16,16,6,16,31,49
combined,52,52,4,16,42,52
combined,38,52,34,38,42,52
combined,64,62,4,47,62,64
combined,3,63,3,48,49,63
combined,38,38,5,12,38,57
combined,12,8,8,12,22,40
combined,19,19,2,19,33,42
combined,50,50,16,19,35,50
combined,31,14,14,26,31,46
combined,52,52,5,25,26,52
combined,38,22,5,12,22,38
combined,1,1,1,4,16,22
combined,4,4,4,23,26,64
combined,32,32,4,17,32,62
combined,26,26,9,24,26,63
combined,19,19,19,21,45,48
combined,33,28,18,28,33,37
combined,12,12,12,25,28,63
combined,14,14,14,18,31,62
combined,57,57,27,35,48,57
combined,58,58,11,27,45,58
combined,33,31,24,31,33,35
combined,26,26,2,26,37,59
combined,52,52,13,44,52,54
combined,30,22,19,22,30,56
combined,54,52,30,36,52,54
combined,57,57,2,17,18,57
combined,19,19,19,20,56,60
combined,6,6,6,11,59,64
combined,42,33,33,35,42,49
combined,64,64,16,31,48,64
combined,55,55,19,24,54,55
combined,24,22,16,22,24,27
combined,41,41,7,38,41,63
combined,24,24,24,25,42,61
combined,16,16,8,10,16,30
combined,48,48,6,39,46,48
combined,55,55,15,32,44,55
combined,55,55,9,45,46,55
combined,31,31,9,31,50,52
combined,27,27,12,15,27,62
combined,48,48,23,42,48,54
combined,34,46,26,34,46,57
combined,61,61,4,14,30,61
combined,31,51,26,31,51,57
combined,12,12,9,12,34,62
combined,19,19,19,35,40,58
combined,58,56,17,19,56,58
combined,40,40,28,33,40,64
combined,18,18,18,23,51,53
combined,22,22,22,26,28,53
combined,27,45,4,10,27,45
combined,45,31,1,31,45,48
combined,26,26,5,26,34,47
combined,14,15,7,11,14,15
combined,41,41,18,21,41,56
combined,17,17,16,17,52,63
combined,34,24,23,24,34,45
combined,11,6,6,11,19,37
combined,2,57,2,6,57,59
combined,10,36,5,10,36,56
combined,54,20,20,35,52,54
combined,21,21,21,27,28,41
combined,6,19,6,8,18,19
combined,17,17,17,33,46,56
combined,63,63,25,52,59,63
combined,14,14,8,14,55,56
combined,46,41,6,26,41,46
combined,37,37,1,5,37,50
combined,36,43,36,42,43,46
combined,26,26,12,14,26,59
combined,48,48,38,41,48,64
combined,20,20,8,11,12,20
combined,48,50,19,22,48,50
combined,51,51,5,7,51,57
combined,6,8,2,6,8,38
combined,49,49,1,36,39,49
combined,6,6,6,34,40,45
combined,42,42,42,59,60,64
combined,35,29,7,29,35,62
combined,2,64,2,4,58,64
combined,62,62,21,43,60,62
combined,29,29,11,29,54,55
combined,44,44,23,28,44,62
combined,41,47,20,41,47,50
combined,51,51,38,44,51,62
combined,40,45,1,19,40,45
combined,39,39,18,32,39,52
combined,20,20,20,27,40,43
combined,26,26,14,17,26,59
combined,28,34,1,28,34,62
combined,16,15,15,16,45,57
combined,44,44,8,14,35,44
combined,43,38,38,43,46,56
combined,29,29,9,24,29,54
combined,26,38,7,26,27,38
combined,58,58,5,13,40,58
combined,31,29,20,29,31,36
combined,53,53,20,28,46,53
combined,5,5,5,23,28,39
combined,2,2,2,18,19,30
combined,63,5,5,39,49,63
combined,37,45,19,35,37,45
combined,33,64,10,21,33,64
combined,40,40,2,33,40,41
combined,25,39,25,39,42,53
combined,46,46,17,19,24,46
combined,34,49,14,20,34,49
combined,19,33,19,33,47,59
combined,13,13,13,21,22,63
combined,47,40,26,40,42,47
combined,57,57,6,7,31,57
combined,33,33,5,22,33,61
combined,31,31,31,36,47,57
combined,13,13,13,23,59,60
combined,4,4,4,52,54,55
combined,49,49,15,19,47,49
combined,35,35,15,35,42,47
combined,11,45,11,45,58,63
combined,50,50,16,42,50,57
combined,42,28,20,28,42,45
combined,43,53,10,21,43,53
combined,43,49,17,23,43,49
combined,54,54,2,9,35,54
combined,48,40,40,48,55,59
combined,56,56,15,21,37,56
combined,3,64,3,23,44,64
combined,44,44,3,8,44,63
combined,54,54,3,27,54,59
combined,57,57,7,27,34,57
combined,13,13,13,16,29,57
combined,38,30,30,38,39,58
combined,32,56,21,32,45,56
combined,15,15,4,15,24,59
combined,44,44,6,9,44,63
combined,43,48,43,48,50,59
combined,49,40,3,13,40,49
combined,60,3,3,23,41,60
combined,38,41,1,38,41,59
combined,14,14,14,25,30,31
combined,8,2,2,3,8,63
combined,48,48,12,32,48,50
combined,29,29,9,29,37,59
combined,62,62,24,42,62,64
combined,8,8,8,16,21,47
combined,40,35,3,12,35,40
combined,63,7,7,29,39,63
combined,7,7,7,30,31,39
combined,20,20,20,35,37,39
combined,36,33,22,33,36,61
combined,13,13,13,18,37,42
combined,55,33,33,54,55,58
combined,44,20,2,14,20,44
combined,59,2,2,28,35,59
combined,46,13,13,15,46,59
combined,17,17,9,17,44,56
combined,31,31,8,14,31,54
combined,38,16,12,16,38,46
combined,21,10,10,21,28,51
combined,41,41,28,30,40,41
combined,29,29,3,29,40,46
combined,12,12,12,29,31,41
combined,40,42,4,37,40,42
combined,46,46,13,16,36,46
combined,43,28,28,32,43,46
combined,27,27,7,16,27,59
combined,4,4,4,30,43,48
combined,5,5,1,5,27,36
combined,9,9,9,19,47,56
combined,35,35,4,8,35,63
combined,2,8,2,3,8,35
combined,14,14,2,4,14,29
combined,28,28,8,28,52,58
combined,2,2,2,21,38,44
combined,7,14,7,14,34,60
combined,33,33,33,38,40,58
combined,36,36,36,42,52,55
combined,22,22,8,16,22,41
combined,62,4,4,14,59,62
combined,60,37,23,37,60,61
combined,38,40,6,14,38,40
combined,22,22,16,19,22,27
combined,47,52,2,40,47,52
combined,46,12,12,46,55,61
combined,60,47,2,47,53,60
combined,39,30,10,30,31,39
combined,19,17,17,19,21,49
combined,59,59,26,35,51,59
combined,31,31,2,21,26,31
combined,1,1,1,43,53,56
combined,59,59,24,27,45,59
combined,55,55,42,43,55,60
combined,56,56,44,51,56,57
combined,48,50,18,30,48,50
combined,32,29,3,29,32,42
combined,52,52,21,23,52,53
combined,2,6,2,6,13,35
combined,31,26,26,27,31,52
combined,42,29,2,29,42,60
combined,58,46,6,28,46,58
combined,13,13,11,13,28,40
combined,25,25,16,17,25,56
combined,16,12,12,16,30,61
combined,41,24,24,30,36,41
combined,54,60,29,47,54,60
combined,45,45,10,25,45,55
combined,38,38,2,38,45,52
combined,59,3,3,39,54,59
combined,5,5,5,14,24,48
combined,34,40,10,34,40,62
combined,24,24,24,28,40,47
combined,1,1,1,10,39,51
combined,44,44,19,34,44,61
combined,3,5,3,5,34,64
combined,39,39,5,39,42,52
combined,34,34,3,11,34,43
combined,25,33,25,33,53,64
combined,13,13,9,13,47,62
combined,61,61,4,51,61,64
combined,5,5,5,21,33,48
combined,38,38,6,19,36,38
combined,4,12,3,4,12,39
combined,2,2,2,25,39,55
combined,35,27,24,27,29,35
combined,16,16,16,29,52,54
combined,4,4,4,33,49,52
combined,33,28,28,33,39,48
combined,64,35,4,35,56,64
combined,42,42,2,20,29,42
combined,35,35,11,35,54,55
combined,24,24,18,24,46,64
combined,63,63,13,22,62,63
combined,50,35,6,19,35,50
combined,61,61,36,42,46,61
combined,22,22,22,33,56,63
combined,17,17,14,17,29,49
combined,50,50,1,42,50,60
combined,18,18,18,45,46,63
combined,34,30,29,30,34,57
combined,52,52,10,30,52,53
combined,7,7,7,24,53,55
combined,54,54,6,35,36,54
combined,47,46,8,16,46,47
combined,31,31,31,55,59,63
combined,31,31,11,31,41,58
combined,25,25,3,12,25,55
combined,35,35,2,11,35,62
combined,35,42,8,35,42,59
combined,55,51,24,51,55,59
combined,21,61,21,34,51,61
combined,18,18,12,18,36,42
combined,62,61,21,39,61,62
combined,31,31,25,31,48,63
combined,17,17,17,27,34,56
combined,5,6,5,6,20,38
combined,32,32,2,32,34,39
combined,7,7,6,7,35,50
combined,37,45,3,16,37,45
combined,37,43,12,29,37,43
combined,26,26,26,32,44,50
combined,58,58,4,40,44,58
combined,28,44,4,28,44,48
combined,29,29,8,12,19,29
combined,55,55,16,24,26,55
combined,63,4,4,40,43,63
combined,52,52,8,20,52,63
combined,17,17,11,17,53,56
combined,25,23,2,23,25,50
combined,29,38,19,29,38,52
combined,43,51,30,43,51,52
combined,54,54,3,8,49,54
combined,3,9,3,9,27,44
combined,61,4,4,36,59,61
combined,64,64,4,51,57,64
combined,40,42,8,38,40,42
combined,38,43,12,19,38,43
combined,44,36,6,20,36,44
combined,59,59,15,25,27,59
combined,11,11,11,20,34,47
combined,36,36,19,36,51,63
combined,1,6,1,6,39,44
combined,3,3,3,19,32,50
combined,41,41,5,41,50,60
combined,28,35,5,21,28,35
combined,23,23,3,20,23,38
combined,21,16,1,16,21,29
combined,18,18,18,22,50,59
combined,29,32,29,32,39,47
combined,1,10,1,10,14,57
combined,54,54,4,13,24,54
combined,52,52,3,29,52,64
combined,26,49,26,43,49,52
combined,16,16,16,21,32,45
combined,62,53,4,53,57,62
combined,27,21,21,27,42,54
combined,6,40,3,4,6,40
combined,6,14,6,14,22,24
combined,28,26,26,28,37,51
combined,22,22,1,5,22,33
combined,49,49,6,13,44,49
combined,1,1,1,40,59,62
combined,27,29,12,27,29,59
combined,42,41,29,41,42,47
combined,5,5,5,14,23,60
combined,53,53,3,36,38,53
combined,5,5,5,36,53,59
combined,58,58,4,13,34,58
combined,59,60,35,43,59,60
combined,8,8,8,42,48,54
combined,4,4,4,20,41,44
combined,1,1,1,15,17,55
combined,61,61,4,12,36,61
combined,27,52,4,13,27,52
combined,9,9,9,48,53,57
combined,31,31,3,31,50,61
combined,12,12,12,45,50,52
combined,62,62,26,50,53,62
combined,39,39,3,14,39,61
combined,62,1,1,43,53,62
combined,4,4,4,12,33,43
combined,40,40,1,21,40,54
combined,40,40,10,21,33,40
combined,14,14,11,14,31,45
combined,7,2,2,7,13,51
combined,55,55,4,13,15,55
combined,22,22,22,42,50,56
combined,44,44,9,12,17,44
combined,47,47,14,22,47,53
combined,43,43,8,31,33,43
combined,58,58,9,15,19,58
combined,46,46,42,46,53,60
combined,40,37,37,40,49,51
combined,57,1,1,18,49,57
combined,11,11,10,11,46,51
combined,1,1,1,28,48,49
combined,6,11,6,11,25,64
combined,61,61,32,45,61,63
combined,18,18,6,18,23,59
combined,5,5,5,13,14,50
combined,9,9,7,9,26,31
combined,29,26,20,26,29,59
combined,31,31,15,17,29,31
combined,61,63,20,39,61,63
combined,44,41,25,41,44,52
combined,62,12,7,12,60,62
combined,41,41,29,41,44,47
combined,19,35,19,30,35,64
combined,32,32,8,9,32,64
combined,14,14,14,34,46,51
combined,20,20,3,12,18,20
combined,52,52,11,21,23,52
combined,62,58,21,55,58,62
combined,60,49,12,49,56,60
combined,14,14,1,14,27,43
combined,51,41,5,41,50,51
combined,18,18,9,14,18,51
combined,62,45,45,61,62,64
combined,29,29,15,26,29,40
combined,4,5,4,5,29,54
combined,12,12,12,22,28,51
combined,46,34,33,34,46,47
combined,42,29,15,29,42,64
combined,41,41,9,13,15,41
combined,34,34,29,34,53,62
combined,29,29,29,54,57,58
combined,63,9,1,9,55,63
combined,64,64,22,41,62,64
combined,46,46,46,54,57,59
combined,22,22,4,9,22,55
combined,52,22,21,22,46,52
combined,11,11,1,11,24,46
combined,21,50,21,38,50,52
combined,50,50,13,32,50,57
combined,39,39,4,28,39,54
combined,48,48,8,11,48,54
combined,3,3,3,43,45,47
combined,35,35,5,20,23,35
combined,62,61,2,54,61,62
combined,41,41,3,8,41,64
combined,53,53,10,38,53,62
combined,12,12,12,22,32,33
combined,38,25,10,25,32,38
combined,31,43,14,31,43,64
combined,44,44,9,31,44,63
combined,8,12,8,12,15,57
combined,16,16,16,18,41,54
combined,19,19,1,14,19,50
combined,42,42,14,34,42,47
combined,28,28,28,51,53,64
combined,56,56,5,16,48,56
combined,43,43,5,10,24,43
combined,37,37,37,53,58,61
combined,6,8,6,8,31,50
combined,6,6,6,46,47,52
combined,13,13,8,13,32,33
combined,54,33,6,33,54,62
combined,44,44,17,26,32,44
combined,44,44,33,39,44,53
combined,27,20,20,27,55,56
combined,6,14,3,6,14,50
combined,5,5,5,25,44,53
combined,23,23,4,10,23,60
combined,31,31,2,31,50,63
combined,28,35,28,35,36,44
combined,59,54,15,54,55,59
combined,20,20,20,24,35,54
combined,9,9,3,8,9,48
combined,59,39,21,39,48,59
combined,21,17,14,17,21,49
combined,43,39,39,43,58,61
combined,60,60,4,15,34,60
combined,24,41,18,24,41,63
combined,51,51,50,51,58,60
combined,6,6,6,24,27,31
combined,63,60,12,40,60,63
combined,33,33,33,45,50,53
combined,7,7,1,7,42,60
combined,22,22,5,19,22,42
combined,16,16,8,16,31,52
combined,21,29,4,5,21,29
combined,23,23,23,51,60,64
combined,40,40,12,14,40,43
combined,26,22,22,25,26,37
combined,5,7,5,7,14,59
combined,21,21,21,24,52,62
combined,58,50,7,50,58,64
combined,23,23,23,52,59,64
combined,5,5,5,30,37,41
combined,3,3,3,24,25,58
combined,49,49,22,35,49,54
