dirname,cues,chosen,choices_1,choices_2,choices_3,choices_4
210628_090532_Castor,28,44,17,28,44,56
210628_090532_Castor,3,NaN,3,8,32,54
210628_090532_Castor,63,63,10,25,31,63
210628_090532_Castor,1,7,1,4,7,58
210628_090532_Castor,54,54,2,23,47,54
210628_090532_Castor,57,57,1,47,52,57
210628_090532_Castor,46,NaN,2,46,57,58
210628_090532_Castor,30,30,9,30,36,45
210628_090532_Castor,50,NaN,45,50,51,55
210628_090532_Castor,26,NaN,26,28,29,35
210628_090532_Castor,42,42,7,16,42,64
210628_090532_Castor,25,NaN,8,25,31,58
210628_090532_Castor,27,24,16,24,27,41
210628_090532_Castor,55,55,19,55,59,64
210628_090532_Castor,7,7,7,14,17,64
210628_090532_Castor,10,10,10,44,49,63
210628_090532_Castor,21,NaN,8,21,22,46
210628_090532_Castor,35,NaN,14,16,35,60
210628_090532_Castor,39,39,13,39,55,56
210628_090532_Castor,6,41,6,16,41,51
210628_090532_Castor,45,45,10,27,45,52
210628_090532_Castor,48,NaN,4,21,27,48
210628_090532_Castor,13,NaN,13,32,35,58
210628_090532_Castor,19,19,5,14,19,42
210628_090532_Castor,9,NaN,1,9,38,47
210628_090532_Castor,49,NaN,20,36,37,49
210628_090532_Castor,2,2,2,5,6,15
210628_090532_Castor,29,46,16,29,46,55
210628_090532_Castor,32,47,20,32,47,50
210628_090532_Castor,5,NaN,5,35,44,51
210628_090532_Castor,16,16,16,31,62,64
210628_090532_Castor,41,NaN,10,19,36,41
210628_090532_Castor,17,17,11,17,28,36
210628_090532_Castor,37,24,20,24,37,39
210628_090532_Castor,64,59,8,59,62,64
210628_090532_Castor,23,23,10,17,23,52
210628_090532_Castor,8,22,5,8,22,55
210628_090532_Castor,33,33,2,33,46,50
210628_090532_Castor,14,NaN,8,14,37,57
210628_090532_Castor,36,NaN,8,21,36,54
210628_090532_Castor,18,18,1,8,18,32
210628_090532_Castor,4,20,1,4,20,24
210628_090532_Castor,44,NaN,10,11,30,44
210628_090532_Castor,57,57,2,5,15,57
210628_090532_Castor,55,55,17,24,45,55
210628_090532_Castor,15,10,10,15,58,64
210628_090532_Castor,14,NaN,10,14,35,41
210628_090532_Castor,19,19,6,19,22,57
210628_090532_Castor,23,23,14,23,56,64
210628_090532_Castor,28,NaN,5,28,54,64
210628_090532_Castor,49,49,14,24,33,49
210628_090532_Castor,59,NaN,6,11,23,59
210628_090532_Castor,45,45,4,40,45,52
210628_090532_Castor,31,29,29,30,31,36
210628_090532_Castor,63,63,22,47,51,63
210628_090532_Castor,8,8,2,8,20,24
210628_090532_Castor,36,NaN,7,26,32,36
210628_090532_Castor,38,NaN,26,38,44,58
210628_090532_Castor,52,53,26,52,53,64
210628_090532_Castor,37,41,31,37,41,61
210628_090532_Castor,7,NaN,6,7,15,30
210628_090532_Castor,53,54,25,27,53,54
210628_090532_Castor,64,64,25,32,42,64
210628_090532_Castor,33,33,6,22,33,52
210628_090532_Castor,47,NaN,2,9,21,47
210628_090532_Castor,62,62,25,59,60,62
210628_090532_Castor,54,54,3,18,54,63
210628_090532_Castor,35,26,4,26,35,51
210628_090532_Castor,40,37,29,37,40,45
210628_090532_Castor,10,10,10,32,54,57
210628_090532_Castor,46,41,1,41,46,62
210628_090532_Castor,24,27,15,16,24,27
210628_090532_Castor,17,17,17,30,46,49
210628_090532_Castor,44,19,19,44,52,64
210628_090532_Castor,27,27,17,27,29,31
210628_090532_Castor,56,NaN,42,54,56,60
210628_090532_Castor,30,NaN,11,30,46,56
210628_090532_Castor,13,NaN,3,13,46,61
210628_090532_Castor,16,NaN,9,16,38,43
210628_090532_Castor,25,NaN,15,25,41,45
210628_090532_Castor,6,NaN,6,9,19,32
210628_090532_Castor,18,NaN,8,18,35,50
210628_090532_Castor,60,8,5,8,34,60
210628_090532_Castor,48,NaN,42,48,52,63
210628_090532_Castor,58,NaN,27,31,58,60
210628_090532_Castor,22,26,22,26,37,51
210628_090532_Castor,50,50,8,19,23,50
210628_090532_Castor,41,41,4,11,27,41
210628_090532_Castor,51,51,12,30,51,57
210628_090532_Castor,12,NaN,4,12,16,42
210628_090532_Castor,43,NaN,7,12,13,43
210628_090532_Castor,42,NaN,9,34,42,61
210628_090532_Castor,32,NaN,6,27,32,56
210628_090532_Castor,61,NaN,26,35,53,61
210628_090532_Castor,11,NaN,11,21,36,59
210628_090532_Castor,34,NaN,16,27,34,42
210628_090532_Castor,29,NaN,6,29,37,53
210628_090532_Castor,21,NaN,12,21,24,52
210628_090532_Castor,3,NaN,3,10,13,59
210628_090532_Castor,9,9,9,18,20,23
210628_090532_Castor,2,10,2,10,33,34
210628_090532_Castor,20,17,17,20,28,58
210628_090532_Castor,23,NaN,23,29,37,63
210628_090532_Castor,63,NaN,38,49,55,63
210628_090532_Castor,32,NaN,6,19,32,43
210628_090532_Castor,35,NaN,4,11,35,42
210628_090532_Castor,14,NaN,6,7,14,31
210628_090532_Castor,43,46,15,29,43,46
210628_090532_Castor,52,52,14,16,29,52
210628_090532_Castor,51,NaN,2,8,51,54
210628_090532_Castor,61,NaN,34,38,51,61
210628_090532_Castor,27,19,4,19,27,53
210628_090532_Castor,36,NaN,30,36,43,64
210628_090532_Castor,38,38,5,38,46,56
210628_090532_Castor,5,5,5,6,32,38
210628_090532_Castor,15,12,12,15,18,25
210628_090532_Castor,50,NaN,13,32,50,62
210628_090532_Castor,28,28,4,5,28,30
210628_090532_Castor,47,47,47,48,54,55
210628_090532_Castor,18,NaN,18,31,55,60
210628_090532_Castor,39,39,10,20,39,48
210628_090532_Castor,26,NaN,4,6,26,49
210628_090532_Castor,58,28,22,28,58,62
210628_090532_Castor,45,NaN,4,8,18,45
210628_090532_Castor,60,4,4,34,43,60
210628_090532_Castor,17,17,9,17,26,62
210628_090532_Castor,30,NaN,15,20,30,37
210628_090532_Castor,3,24,3,24,56,58
210628_090532_Castor,25,25,7,25,30,45
210628_090532_Castor,20,NaN,2,17,20,25
210628_090532_Castor,59,NaN,12,24,52,59
210628_090532_Castor,37,NaN,17,18,37,56
210628_090532_Castor,62,63,14,43,62,63
210628_090532_Castor,11,NaN,11,24,51,60
210628_090532_Castor,42,42,24,35,41,42
210628_090532_Castor,57,53,31,53,57,58
210628_090532_Castor,48,48,2,15,24,48
210628_090532_Castor,2,2,2,15,24,58
210628_090532_Castor,6,NaN,6,14,42,44
210628_090532_Castor,56,56,7,17,21,56
210628_090532_Castor,54,NaN,14,39,54,61
210628_090532_Castor,10,10,10,19,32,40
210628_090532_Castor,9,NaN,8,9,44,48
210628_090532_Castor,49,NaN,49,57,61,64
210628_090532_Castor,16,NaN,16,29,44,52
210628_090532_Castor,44,NaN,14,44,49,50
210628_090532_Castor,55,53,29,32,53,55
210628_090532_Castor,33,41,12,13,33,41
210628_090532_Castor,24,24,3,9,24,53
210628_090532_Castor,1,NaN,1,2,4,54
210628_090532_Castor,53,53,4,11,49,53
210628_090532_Castor,19,NaN,19,20,34,57
210628_090532_Castor,40,18,17,18,29,40
210628_090532_Castor,64,NaN,23,29,38,64
210628_090532_Castor,12,NaN,1,12,44,64
210628_090532_Castor,34,27,15,27,34,42
210628_090532_Castor,29,29,29,33,45,52
210628_090532_Castor,22,NaN,19,22,58,61
210628_090532_Castor,46,46,21,25,43,46
210628_090532_Castor,8,NaN,3,8,37,61
210628_090532_Castor,7,7,7,18,49,51
210628_090532_Castor,31,54,31,45,54,63
210628_090532_Castor,41,41,23,41,55,58
210628_090532_Castor,13,NaN,13,30,42,52
210628_090532_Castor,21,NaN,8,21,35,52
210628_090532_Castor,4,NaN,4,15,33,59
210628_090532_Castor,1,1,1,5,37,54
210628_090532_Castor,50,50,4,40,50,62
210628_090532_Castor,35,35,20,35,55,57
210628_090532_Castor,31,NaN,31,36,39,64
210628_090532_Castor,25,25,7,25,60,63
210628_090532_Castor,8,NaN,8,33,41,58
210628_090532_Castor,59,NaN,34,35,38,59
210628_090532_Castor,63,NaN,10,11,36,63
210628_090532_Castor,61,62,7,36,61,62
210628_090532_Castor,12,12,3,6,12,16
210628_090532_Castor,26,26,26,31,34,62
210628_090532_Castor,34,34,24,27,34,60
210628_090532_Castor,52,56,21,39,52,56
210628_090532_Castor,38,38,9,38,50,57
210628_090532_Castor,48,48,10,48,50,51
210628_090532_Castor,37,37,18,25,35,37
210628_090532_Castor,53,NaN,1,53,62,64
210628_090532_Castor,56,NaN,42,46,55,56
210628_090532_Castor,40,NaN,4,28,39,40
210628_090532_Castor,14,14,14,20,50,57
210628_090532_Castor,32,NaN,21,29,32,49
210628_090532_Castor,19,NaN,8,9,19,47
210628_090532_Castor,41,41,16,30,41,59
210628_090532_Castor,9,NaN,9,38,52,60
210628_090532_Castor,11,NaN,11,18,29,30
210628_090532_Castor,30,30,3,10,25,30
210628_090532_Castor,45,45,3,7,26,45
210628_090532_Castor,55,23,13,23,43,55
210628_090532_Castor,20,NaN,15,20,33,50
210628_090532_Castor,23,23,7,23,30,39
210628_090532_Castor,13,NaN,3,13,15,42
210628_090532_Castor,36,36,2,36,44,53
210628_090532_Castor,57,NaN,9,15,52,57
210628_090532_Castor,60,60,6,10,31,60
210628_090532_Castor,44,NaN,1,20,40,44
210628_090532_Castor,42,NaN,42,43,49,50
210628_090532_Castor,28,NaN,5,28,39,41
210628_090532_Castor,43,NaN,36,43,46,48
210628_090532_Castor,17,17,2,17,50,54
210628_090532_Castor,4,47,4,33,47,59
210628_090532_Castor,3,NaN,3,7,43,46
210628_090532_Castor,15,NaN,15,25,38,55
210628_090532_Castor,29,25,25,29,35,57
210628_090532_Castor,24,24,24,43,48,53
210628_090532_Castor,18,25,10,18,25,52
210628_090532_Castor,10,10,10,22,32,64
210628_090532_Castor,49,48,48,49,55,64
210628_090532_Castor,33,NaN,10,22,32,33
210628_090532_Castor,51,50,28,49,50,51
210628_090532_Castor,7,NaN,3,7,28,48
210628_090532_Castor,58,NaN,23,40,44,58
210628_090532_Castor,16,19,16,19,20,64
210628_090532_Castor,27,27,18,21,27,56
210628_090532_Castor,47,NaN,16,28,40,47
210628_090532_Castor,22,22,14,22,41,56
210628_090532_Castor,62,59,35,55,59,62
210628_090532_Castor,6,11,6,11,35,52
210628_090532_Castor,64,64,18,20,59,64
210628_090532_Castor,5,NaN,5,15,24,39
210628_090532_Castor,2,2,2,14,21,59
210628_090532_Castor,46,41,41,46,47,49
210628_090532_Castor,54,59,31,39,54,59
210628_090532_Castor,39,NaN,6,17,35,39
210628_090532_Castor,21,21,7,21,24,49
210628_090532_Castor,43,43,22,39,43,52
210628_090532_Castor,28,28,14,25,28,43
210628_090532_Castor,24,24,24,37,43,47
210628_090532_Castor,33,33,21,33,46,54
210628_090532_Castor,15,NaN,3,15,45,54
210628_090532_Castor,9,NaN,9,28,31,38
210628_090532_Castor,53,53,8,27,44,53
210628_090532_Castor,60,60,4,46,51,60
210628_090532_Castor,41,NaN,9,12,41,43
210628_090532_Castor,7,NaN,1,7,34,40
210628_090532_Castor,38,NaN,1,8,38,56
210628_090532_Castor,64,NaN,7,14,17,64
210628_090532_Castor,49,49,28,40,44,49
210628_090532_Castor,45,NaN,33,39,45,53
210628_090532_Castor,63,63,22,54,58,63
210628_090532_Castor,29,NaN,28,29,40,53
210628_090532_Castor,40,40,9,14,40,51
210628_090532_Castor,10,NaN,9,10,13,60
210628_090532_Castor,36,NaN,14,17,36,63
210628_090532_Castor,52,52,3,39,52,61
210628_090532_Castor,39,NaN,10,39,47,49
210628_090532_Castor,11,11,1,11,14,48
210628_090532_Castor,42,42,11,42,49,59
210628_090532_Castor,6,NaN,6,26,36,49
210628_090532_Castor,5,NaN,4,5,6,17
210628_090532_Castor,47,NaN,6,45,47,61
210628_090532_Castor,8,11,8,11,18,35
210628_090532_Castor,56,64,20,35,56,64
210628_090532_Castor,17,19,12,17,19,59
210628_090532_Castor,32,32,16,32,44,57
210628_090532_Castor,62,62,15,21,37,62
210628_090532_Castor,51,NaN,7,12,37,51
210628_090532_Castor,54,NaN,12,32,54,58
210628_090532_Castor,13,13,10,13,46,64
210628_090532_Castor,61,59,12,13,59,61
210628_090532_Castor,30,NaN,23,24,29,30
210628_090532_Castor,34,34,11,20,34,57
210628_090532_Castor,37,37,31,32,37,62
210628_090532_Castor,48,48,13,15,29,48
210628_090532_Castor,46,NaN,8,30,44,46
210628_090532_Castor,58,NaN,27,34,49,58
210628_090532_Castor,26,NaN,12,26,27,56
210628_090532_Castor,20,NaN,20,26,51,63
210628_090532_Castor,44,NaN,2,4,44,53
210628_090532_Castor,12,12,12,20,32,40
210628_090532_Castor,16,20,1,16,20,26
210628_090532_Castor,55,55,6,19,34,55
210628_090532_Castor,31,NaN,4,9,31,52
210628_090532_Castor,14,NaN,14,29,43,51
210628_090532_Castor,1,1,1,5,27,43
210628_090532_Castor,50,NaN,24,49,50,54
210628_090532_Castor,21,21,16,21,56,62
210628_090532_Castor,35,NaN,5,23,35,40
210628_090532_Castor,59,NaN,7,53,54,59
210628_090532_Castor,19,NaN,6,19,46,54
210628_090532_Castor,23,2,2,23,24,26
210628_090532_Castor,22,22,3,22,30,50
210628_090532_Castor,2,2,2,12,50,62
210628_090532_Castor,4,NaN,2,4,28,58
210628_090532_Castor,18,NaN,18,32,41,44
210628_090532_Castor,25,25,11,25,49,60
210628_090532_Castor,3,3,3,29,45,62
210628_090532_Castor,27,NaN,12,27,36,43
210628_090532_Castor,57,NaN,4,44,55,57
210628_090532_Castor,20,24,14,20,24,40
210628_090532_Castor,50,50,4,32,50,62
210628_090532_Castor,43,NaN,8,42,43,61
210628_090532_Castor,40,NaN,1,40,42,46
210628_090532_Castor,35,48,26,33,35,48
210628_090532_Castor,46,46,12,14,24,46
210628_090532_Castor,19,NaN,19,46,51,63
210628_090532_Castor,59,NaN,39,51,59,63
210628_090532_Castor,18,NaN,18,22,30,48
210628_090532_Castor,2,NaN,2,11,21,63
210628_090532_Castor,13,NaN,8,10,13,31
210628_090532_Castor,56,56,8,29,39,56
210628_090532_Castor,62,62,31,50,53,62
210628_090532_Castor,9,5,5,9,17,33
210628_090532_Castor,23,23,23,25,51,55
210628_090532_Castor,3,NaN,3,18,54,55
210628_090532_Castor,1,1,1,38,58,59
210628_090532_Castor,28,NaN,16,28,45,60
210628_090532_Castor,45,45,34,45,46,50
210628_090532_Castor,55,NaN,12,23,28,55
210628_090532_Castor,57,NaN,10,27,47,57
210628_090532_Castor,5,NaN,2,5,11,52
210628_090532_Castor,58,NaN,6,41,42,58
210628_090532_Castor,17,NaN,17,35,36,54
210628_090532_Castor,7,NaN,7,13,14,24
210628_090532_Castor,44,NaN,9,44,51,60
210628_090532_Castor,41,NaN,7,41,54,56
210628_090532_Castor,52,52,3,8,17,52
210628_090532_Castor,4,NaN,4,24,55,61
210628_090532_Castor,14,14,3,14,31,40
210628_090532_Castor,51,51,12,19,37,51
210628_090532_Castor,33,45,4,14,33,45
210628_090532_Castor,42,34,32,34,42,58
210628_090532_Castor,16,NaN,16,31,53,54
210628_090532_Castor,26,NaN,2,24,26,53
210628_090532_Castor,61,NaN,32,46,61,63
210628_090532_Castor,22,NaN,21,22,40,50
210628_090532_Castor,12,6,6,12,16,48
210628_090532_Castor,60,NaN,14,20,60,61
210628_090532_Castor,15,NaN,15,45,46,51
210628_090532_Castor,8,NaN,6,8,12,55
210628_090532_Castor,27,NaN,27,29,35,41
210628_090532_Castor,47,NaN,1,12,46,47
210628_090532_Castor,53,54,21,24,53,54
210628_090532_Castor,54,54,23,45,48,54
210628_090532_Castor,10,10,10,42,55,59
210628_090532_Castor,63,NaN,6,27,47,63
210628_090532_Castor,49,49,12,17,44,49
210628_090532_Castor,30,8,7,8,30,42
210628_090532_Castor,39,NaN,31,38,39,60
210628_090532_Castor,11,NaN,11,29,38,45
210628_090532_Castor,29,62,21,23,29,62
210628_090532_Castor,34,NaN,2,33,34,38
210628_090532_Castor,24,24,5,17,24,48
210628_090532_Castor,36,36,7,18,36,58
210628_090532_Castor,25,19,13,19,25,64
210628_090532_Castor,48,51,11,45,48,51
210628_090532_Castor,31,NaN,10,20,31,50
210628_090532_Castor,32,NaN,4,32,43,53
210628_090532_Castor,64,NaN,2,41,49,64
210628_090532_Castor,6,6,6,42,54,62
210628_090532_Castor,38,38,13,22,38,48
210628_090532_Castor,37,NaN,4,37,56,62
210628_090532_Castor,18,18,18,26,38,47
210628_090532_Castor,39,32,32,39,57,62
210628_090532_Castor,50,NaN,29,32,37,50
210628_090532_Castor,13,13,13,21,24,33
210628_090532_Castor,8,8,8,18,21,52
210628_090532_Castor,40,NaN,21,28,36,40
210628_090532_Castor,31,NaN,16,31,40,51
210628_090532_Castor,28,NaN,5,14,28,59
210628_090532_Castor,11,NaN,11,25,38,49
210628_090532_Castor,10,NaN,10,15,21,22
210628_090532_Castor,25,NaN,16,25,26,56
210628_090532_Castor,4,NaN,4,22,46,54
210628_090532_Castor,42,NaN,22,42,49,58
210628_090532_Castor,36,62,36,48,59,62
210629_085245_Castor,14,14,14,17,50,55
210629_085245_Castor,34,6,6,27,34,43
210629_085245_Castor,43,NaN,1,28,43,61
210629_085245_Castor,35,NaN,8,27,35,60
210629_085245_Castor,60,NaN,8,17,49,60
210629_085245_Castor,31,31,31,47,55,56
210629_085245_Castor,50,50,12,28,40,50
210629_085245_Castor,8,NaN,8,9,45,53
210629_085245_Castor,51,51,19,42,45,51
210629_085245_Castor,59,NaN,23,26,32,59
210629_085245_Castor,62,62,18,33,44,62
210629_085245_Castor,58,NaN,43,48,54,58
210629_085245_Castor,25,NaN,4,15,25,39
210629_085245_Castor,6,NaN,6,12,23,33
210629_085245_Castor,37,40,3,37,40,61
210629_085245_Castor,24,NaN,22,24,29,60
210629_085245_Castor,54,NaN,40,49,54,63
210629_085245_Castor,47,NaN,7,22,45,47
210629_085245_Castor,53,NaN,9,15,53,61
210629_085245_Castor,19,NaN,13,19,36,50
210629_085245_Castor,17,NaN,17,37,42,55
210629_085245_Castor,45,NaN,16,25,40,45
210629_085245_Castor,7,9,7,9,29,33
210629_085245_Castor,13,NaN,13,19,33,54
210629_085245_Castor,4,NaN,4,42,47,58
210629_085245_Castor,12,NaN,12,23,47,61
210629_085245_Castor,2,NaN,2,17,45,56
210629_085245_Castor,27,NaN,4,8,19,27
210629_085245_Castor,23,NaN,2,13,23,35
210629_085245_Castor,28,NaN,6,10,11,28
210629_085245_Castor,55,NaN,25,55,59,64
210629_085245_Castor,26,NaN,5,14,26,52
210629_085245_Castor,5,NaN,5,55,58,62
210629_085245_Castor,44,44,13,27,44,63
210629_085245_Castor,49,NaN,10,21,45,49
210629_085245_Castor,38,NaN,38,40,56,64
210629_085245_Castor,15,NaN,15,43,53,64
210629_085245_Castor,48,NaN,31,38,43,48
210629_085245_Castor,3,3,3,21,35,64
210629_085245_Castor,40,40,3,14,27,40
210629_085245_Castor,61,61,29,37,60,61
210629_085245_Castor,11,1,1,2,11,28
210629_085245_Castor,30,NaN,7,14,30,45
210629_085245_Castor,22,22,3,22,28,38
210629_085245_Castor,64,NaN,8,9,38,64
210629_085245_Castor,56,NaN,31,52,56,64
210629_085245_Castor,52,NaN,3,42,52,61
210629_085245_Castor,29,NaN,16,29,45,61
210629_085245_Castor,16,NaN,3,16,24,39
210629_085245_Castor,42,42,2,25,42,59
210629_085245_Castor,41,NaN,14,24,41,58
210629_085245_Castor,63,NaN,16,26,34,63
210629_085245_Castor,20,NaN,10,20,61,62
210629_085245_Castor,39,NaN,3,37,39,40
210629_085245_Castor,10,NaN,10,14,28,56
210629_085245_Castor,9,NaN,3,9,21,37
210629_085245_Castor,57,NaN,14,17,57,58
210629_085245_Castor,46,NaN,19,46,48,50
210629_085245_Castor,32,NaN,11,19,32,61
210629_085245_Castor,33,NaN,25,33,47,63
210629_085245_Castor,36,NaN,36,42,55,63
210629_085245_Castor,21,NaN,18,20,21,41
210629_085245_Castor,61,NaN,10,40,45,61
210629_085245_Castor,43,43,2,33,41,43
210629_085245_Castor,14,8,8,14,43,52
210629_085245_Castor,50,NaN,3,29,44,50
210629_085245_Castor,52,NaN,5,32,44,52
210629_085245_Castor,32,59,32,56,57,59
210629_085245_Castor,47,NaN,10,38,45,47
210629_085245_Castor,28,NaN,10,21,28,39
210629_085245_Castor,56,56,3,22,56,58
210629_085245_Castor,60,58,12,31,58,60
210629_085245_Castor,18,18,9,18,41,44
210629_085245_Castor,5,5,5,9,20,24
210629_085245_Castor,31,NaN,2,13,31,52
210629_085245_Castor,24,24,24,37,51,64
210629_085245_Castor,34,NaN,32,33,34,38
210629_085245_Castor,54,54,3,32,54,59
210629_085245_Castor,40,NaN,13,32,40,62
210629_085245_Castor,7,1,1,7,38,43
210629_085245_Castor,9,NaN,9,10,40,57
210629_085245_Castor,20,NaN,15,19,20,29
210629_085245_Castor,42,NaN,12,20,42,47
210629_085245_Castor,51,48,28,48,51,64
210629_085245_Castor,41,NaN,31,32,41,44
210629_085245_Castor,13,NaN,11,13,36,55
210629_085245_Castor,26,NaN,19,24,26,61
210629_085245_Castor,49,NaN,44,45,49,57
210629_085245_Castor,57,NaN,13,14,41,57
210629_085245_Castor,25,25,6,8,25,50
210629_085245_Castor,37,37,24,28,37,63
210629_085245_Castor,12,12,12,22,43,48
210629_085245_Castor,36,NaN,3,22,26,36
210629_085245_Castor,10,NaN,6,10,58,63
210629_085245_Castor,38,NaN,19,38,39,40
210629_085245_Castor,44,44,41,44,46,52
210629_085245_Castor,45,43,2,19,43,45
210629_085245_Castor,19,NaN,17,19,20,26
210629_085245_Castor,53,43,8,24,43,53
210629_085245_Castor,4,NaN,4,8,33,36
210629_085245_Castor,58,NaN,4,48,53,58
210629_085245_Castor,8,NaN,8,22,37,53
210629_085245_Castor,30,9,9,24,30,50
210629_085245_Castor,6,NaN,6,19,33,58
210629_085245_Castor,23,NaN,14,19,23,35
210629_085245_Castor,55,55,4,45,55,57
210629_085245_Castor,64,NaN,7,22,37,64
210629_085245_Castor,35,NaN,2,29,31,35
210629_085245_Castor,62,NaN,9,23,28,62
210629_085245_Castor,17,NaN,17,28,36,43
210629_085245_Castor,48,48,12,14,26,48
210629_085245_Castor,59,59,2,18,46,59
210629_085245_Castor,15,NaN,3,15,22,42
210629_085245_Castor,46,NaN,13,31,44,46
210629_085245_Castor,1,1,1,24,27,56
210629_085245_Castor,29,NaN,20,28,29,54
210629_085245_Castor,2,NaN,2,31,55,56
210629_085245_Castor,33,NaN,33,34,53,56
210629_085245_Castor,21,NaN,21,33,38,49
210629_085245_Castor,16,16,16,24,32,51
210629_085245_Castor,3,NaN,3,9,10,39
210629_085245_Castor,39,NaN,8,11,39,57
210629_085245_Castor,22,NaN,17,19,22,31
210629_085245_Castor,63,NaN,36,43,55,63
210629_085245_Castor,11,NaN,11,15,39,56
210629_085245_Castor,27,NaN,16,27,40,50
210629_085245_Castor,48,NaN,23,39,44,48
210629_085245_Castor,42,NaN,4,29,42,49
210629_085245_Castor,21,21,8,17,21,42
210629_085245_Castor,12,12,12,27,36,55
210629_085245_Castor,41,NaN,18,25,41,43
210629_085245_Castor,45,NaN,23,39,45,64
210629_085245_Castor,16,16,5,16,17,58
210629_085245_Castor,46,46,14,29,46,55
210629_085245_Castor,47,NaN,32,36,47,64
210629_085245_Castor,54,NaN,20,31,52,54
210629_085245_Castor,17,NaN,17,43,57,58
210629_085245_Castor,32,NaN,21,32,40,57
210629_085245_Castor,51,NaN,11,37,51,62
210629_085245_Castor,15,15,15,20,23,24
210629_085245_Castor,53,NaN,1,10,42,53
210629_085245_Castor,8,NaN,8,14,25,57
210629_085245_Castor,40,NaN,5,20,40,64
210629_085245_Castor,27,NaN,16,27,47,48
210629_085245_Castor,31,42,15,29,31,42
210629_085245_Castor,64,23,8,23,60,64
210629_085245_Castor,62,NaN,24,32,56,62
210629_085245_Castor,1,NaN,1,22,37,53
210629_085245_Castor,63,59,50,56,59,63
210629_085245_Castor,38,NaN,14,38,59,60
210629_085245_Castor,49,49,17,49,58,63
210629_085245_Castor,55,NaN,14,19,54,55
210629_085245_Castor,61,NaN,6,24,42,61
210629_085245_Castor,14,NaN,5,14,26,38
210629_085245_Castor,5,NaN,5,31,36,47
210629_085245_Castor,37,NaN,19,28,37,62
210629_085245_Castor,7,NaN,7,28,31,42
210629_085245_Castor,39,34,19,23,34,39
210629_085245_Castor,30,NaN,1,7,24,30
210629_085245_Castor,28,NaN,27,28,49,64
210629_085245_Castor,20,NaN,6,20,46,51
210629_085245_Castor,3,3,3,25,50,58
210629_085245_Castor,29,29,13,14,17,29
210629_085245_Castor,50,NaN,3,11,50,51
210629_085245_Castor,60,57,9,27,57,60
210629_085245_Castor,52,52,3,4,52,62
210629_085245_Castor,18,18,8,18,40,42
210629_085245_Castor,36,NaN,21,36,43,64
210629_085245_Castor,9,NaN,9,30,45,53
210629_085245_Castor,57,NaN,1,29,43,57
210629_085245_Castor,43,43,26,43,51,57
210629_085245_Castor,33,33,2,11,27,33
210629_085245_Castor,11,11,11,39,60,64
210629_085245_Castor,25,NaN,9,10,25,61
210629_085245_Castor,19,NaN,19,46,59,61
210629_085245_Castor,58,NaN,10,13,28,58
210629_085245_Castor,34,NaN,33,34,35,37
210629_085245_Castor,35,NaN,1,18,35,62
210629_085245_Castor,26,NaN,9,16,26,50
210629_085245_Castor,56,56,4,5,27,56
210629_085245_Castor,44,44,17,18,40,44
210629_085245_Castor,4,NaN,4,9,20,23
210629_085245_Castor,13,NaN,13,19,31,39
210629_085245_Castor,59,NaN,8,53,55,59
210629_085245_Castor,10,10,10,13,26,40
210629_085245_Castor,24,38,24,38,60,62
210629_085245_Castor,23,23,23,43,57,60
210629_085245_Castor,6,NaN,1,6,14,51
210629_085245_Castor,22,22,22,34,55,57
210629_085245_Castor,2,NaN,2,31,50,58
210629_085245_Castor,29,NaN,29,51,56,58
210629_085245_Castor,36,36,7,36,43,46
210629_085245_Castor,59,NaN,4,22,23,59
210629_085245_Castor,43,43,10,29,43,57
210629_085245_Castor,34,NaN,34,37,38,58
210629_085245_Castor,39,NaN,8,38,39,64
210629_085245_Castor,52,NaN,10,19,36,52
210629_085245_Castor,15,NaN,15,20,42,55
210629_085245_Castor,4,4,4,46,48,52
210629_085245_Castor,5,11,5,11,34,56
210629_085245_Castor,18,NaN,8,18,31,38
210629_085245_Castor,26,NaN,26,31,34,46
210629_085245_Castor,35,NaN,12,35,47,49
210629_085245_Castor,9,NaN,9,15,47,62
210629_085245_Castor,62,NaN,7,48,55,62
210629_085245_Castor,41,41,11,39,41,55
210629_085245_Castor,3,9,3,9,36,51
210629_085245_Castor,1,1,1,10,19,25
210629_085245_Castor,49,NaN,13,33,43,49
210629_085245_Castor,24,NaN,14,24,35,44
210629_085245_Castor,10,NaN,10,41,54,56
210629_085245_Castor,6,6,6,24,25,39
210629_085245_Castor,50,NaN,9,17,50,56
210629_085245_Castor,25,25,7,20,21,25
210629_085245_Castor,23,NaN,23,36,45,61
210629_085245_Castor,46,NaN,23,46,59,62
210629_085245_Castor,54,54,26,45,54,63
210629_085245_Castor,37,NaN,30,35,37,48
210629_085245_Castor,44,NaN,29,44,53,62
210629_085245_Castor,19,NaN,3,19,48,52
210629_085245_Castor,17,NaN,9,17,39,54
210629_085245_Castor,45,45,28,34,39,45
210629_085245_Castor,42,NaN,32,42,46,55
210629_085245_Castor,48,48,38,43,48,57
210629_085245_Castor,64,NaN,3,7,57,64
210629_085245_Castor,58,NaN,3,4,39,58
210629_085245_Castor,51,NaN,35,42,43,51
210629_085245_Castor,27,NaN,6,27,51,56
210629_085245_Castor,7,NaN,7,35,51,58
210629_085245_Castor,47,47,6,12,35,47
210629_085245_Castor,2,22,2,22,31,41
210629_085245_Castor,21,14,14,21,39,43
210629_085245_Castor,14,NaN,13,14,22,32
