dirname,cues,chosen,choices_1,choices_2,choices_3,choices_4
220323_090723_Morty,57,26,21,26,56,57
220323_090723_Morty,35,37,10,28,35,37
220323_090723_Morty,11,11,11,15,36,60
220323_090723_Morty,32,NaN,3,32,34,42
220323_090723_Morty,55,57,20,51,55,57
220323_090723_Morty,29,38,19,29,33,38
220323_090723_Morty,9,NaN,9,19,31,32
220323_090723_Morty,62,43,16,35,43,62
220323_090723_Morty,34,47,7,22,34,47
220323_090723_Morty,16,18,4,16,18,44
220323_090723_Morty,13,13,13,23,39,45
220323_090723_Morty,27,46,1,20,27,46
220323_090723_Morty,10,10,10,18,24,32
220323_090723_Morty,50,2,2,7,49,50
220323_090723_Morty,52,32,32,51,52,64
220323_090723_Morty,15,54,15,22,51,54
220323_090723_Morty,20,24,3,20,24,61
220323_090723_Morty,14,24,14,17,24,62
220323_090723_Morty,19,19,6,12,19,34
220323_090723_Morty,11,11,11,21,37,64
220323_090723_Morty,62,NaN,4,18,20,62
220323_090723_Morty,56,9,9,37,56,59
220323_090723_Morty,36,11,11,36,63,64
220323_090723_Morty,10,10,10,15,38,63
220323_090723_Morty,49,59,16,47,49,59
220323_090723_Morty,55,27,27,55,58,61
220323_090723_Morty,5,5,5,26,58,59
220323_090723_Morty,58,37,37,40,55,58
220323_090723_Morty,7,59,7,33,41,59
220323_090723_Morty,51,51,20,37,51,62
220323_090723_Morty,34,34,7,25,34,59
220323_090723_Morty,63,38,38,44,55,63
220323_090723_Morty,23,NaN,7,19,23,54
220323_090723_Morty,6,NaN,1,4,6,62
220323_090723_Morty,38,30,30,38,41,61
220323_090723_Morty,60,32,8,13,32,60
220323_090723_Morty,2,56,2,18,44,56
220323_090723_Morty,1,51,1,13,29,51
220323_090723_Morty,28,28,2,28,58,59
220323_090723_Morty,29,NaN,22,29,42,55
220323_090723_Morty,45,45,17,45,52,62
220323_090723_Morty,9,9,1,9,35,49
220323_090723_Morty,64,23,23,29,31,64
220323_090723_Morty,35,45,20,29,35,45
220323_090723_Morty,57,57,32,50,52,57
220323_090723_Morty,26,13,13,17,26,47
220323_090723_Morty,61,61,1,34,35,61
220323_090723_Morty,31,7,7,23,31,49
220323_090723_Morty,4,3,3,4,9,12
220323_090723_Morty,24,63,24,41,45,63
220323_090723_Morty,17,17,17,31,47,48
220323_090723_Morty,53,NaN,27,43,53,56
220323_090723_Morty,33,27,1,23,27,33
220323_090723_Morty,54,12,1,12,54,64
220323_090723_Morty,37,4,4,15,37,62
220323_090723_Morty,48,48,12,22,48,57
220323_090723_Morty,46,NaN,7,34,46,62
220323_090723_Morty,22,NaN,22,33,45,51
220323_090723_Morty,27,NaN,27,37,52,61
220323_090723_Morty,12,NaN,3,12,61,63
220323_090723_Morty,3,NaN,3,10,37,42
220323_090723_Morty,39,39,7,11,35,39
220323_090723_Morty,40,NaN,3,27,40,64
220323_090723_Morty,47,41,41,45,47,49
220323_090723_Morty,21,NaN,14,21,26,36
220323_090723_Morty,13,NaN,11,13,16,34
220323_090723_Morty,18,35,18,27,29,35
220323_090723_Morty,32,32,32,45,52,58
220323_090723_Morty,52,63,10,49,52,63
220323_090723_Morty,16,31,16,31,43,58
220323_090723_Morty,25,NaN,25,28,38,48
220323_090723_Morty,42,NaN,7,32,42,64
220323_090723_Morty,50,50,16,50,56,57
220323_090723_Morty,8,64,8,18,22,64
220323_090723_Morty,41,41,8,35,37,41
220323_090723_Morty,44,40,15,21,40,44
220323_090723_Morty,59,49,4,16,49,59
220323_090723_Morty,30,26,11,26,30,62
220323_090723_Morty,43,35,1,35,43,51
220323_090723_Morty,21,36,10,21,34,36
220323_090723_Morty,7,63,7,25,42,63
220323_090723_Morty,9,9,9,29,32,43
220323_090723_Morty,63,55,12,18,55,63
220323_090723_Morty,27,27,11,17,22,27
220323_090723_Morty,60,22,22,37,56,60
220323_090723_Morty,39,39,8,18,20,39
220323_090723_Morty,32,32,32,45,51,53
220323_090723_Morty,14,11,11,14,35,43
220323_090723_Morty,22,24,3,22,24,52
220323_090723_Morty,20,NaN,6,20,30,48
220323_090723_Morty,61,9,9,14,18,61
220323_090723_Morty,31,NaN,1,7,15,31
220323_090723_Morty,49,41,27,41,49,61
220323_090723_Morty,4,4,4,28,49,60
220323_090723_Morty,2,63,2,16,62,63
220323_090723_Morty,28,NaN,8,28,33,58
220323_090723_Morty,34,34,7,17,33,34
220323_090723_Morty,64,41,13,41,42,64
220323_090723_Morty,51,NaN,3,7,40,51
220323_090723_Morty,12,12,12,42,52,58
220323_090723_Morty,37,37,37,48,50,56
220323_090723_Morty,47,47,3,38,47,63
220323_090723_Morty,29,29,19,29,53,59
220323_090723_Morty,52,24,15,24,50,52
220323_090723_Morty,3,18,3,6,18,53
220323_090723_Morty,10,10,10,19,28,51
220323_090723_Morty,45,45,40,44,45,53
220323_090723_Morty,42,NaN,8,28,42,46
220323_090723_Morty,58,52,16,46,52,58
220323_090723_Morty,46,46,12,21,45,46
220323_090723_Morty,1,30,1,5,30,57
220323_090723_Morty,25,25,25,26,27,36
220323_090723_Morty,53,53,3,53,55,57
220323_090723_Morty,40,36,36,40,51,59
220323_090723_Morty,13,13,13,38,57,60
220323_090723_Morty,55,NaN,36,47,51,55
220323_090723_Morty,30,11,11,24,30,62
220323_090723_Morty,15,15,15,20,42,63
220323_090723_Morty,17,11,11,17,37,46
220323_090723_Morty,36,36,2,36,43,62
220323_090723_Morty,44,37,10,37,44,56
220323_090723_Morty,57,NaN,15,17,38,57
220323_090723_Morty,54,NaN,6,28,32,54
220323_090723_Morty,5,5,2,5,40,64
220323_090723_Morty,33,43,23,33,43,44
220323_090723_Morty,8,8,6,8,18,27
220323_090723_Morty,62,NaN,10,14,19,62
220323_090723_Morty,41,41,7,34,41,63
220323_090723_Morty,23,30,20,23,30,52
220323_090723_Morty,24,38,6,22,24,38
220323_090723_Morty,19,25,10,15,19,25
220323_090723_Morty,56,45,11,39,45,56
220323_090723_Morty,26,26,4,26,34,52
220323_090723_Morty,48,29,29,48,54,59
220323_090723_Morty,38,NaN,38,40,52,63
220323_090723_Morty,59,40,36,40,42,59
220323_090723_Morty,6,41,6,41,43,52
220323_090723_Morty,43,43,1,7,22,43
220323_090723_Morty,50,52,1,13,50,52
220323_090723_Morty,18,50,5,14,18,50
220323_090723_Morty,35,35,23,32,35,50
220323_090723_Morty,11,44,2,11,38,44
220323_090723_Morty,16,27,1,16,27,63
220323_090723_Morty,37,NaN,19,26,37,46
220323_090723_Morty,21,23,18,21,23,47
220323_090723_Morty,63,62,8,47,62,63
220323_090723_Morty,46,46,15,36,46,55
220323_090723_Morty,7,33,7,21,33,53
220323_090723_Morty,55,39,17,39,40,55
220323_090723_Morty,29,38,15,29,38,60
220323_090723_Morty,44,31,31,44,54,56
220323_090723_Morty,60,39,6,17,39,60
220323_090723_Morty,23,23,3,7,23,56
220323_090723_Morty,53,NaN,3,9,53,64
220323_090723_Morty,15,NaN,15,53,62,63
220323_090723_Morty,27,27,3,9,27,60
220323_090723_Morty,56,50,17,18,50,56
220323_090723_Morty,13,13,13,22,37,45
220323_090723_Morty,52,16,16,48,50,52
220323_090723_Morty,9,41,1,9,16,41
220323_090723_Morty,47,9,9,15,28,47
220323_090723_Morty,35,37,1,13,35,37
220323_090723_Morty,61,61,49,60,61,64
220323_090723_Morty,36,36,6,32,36,51
220323_090723_Morty,64,NaN,6,31,41,64
220323_090723_Morty,6,9,6,9,41,45
220323_090723_Morty,5,5,5,8,25,53
220323_090723_Morty,49,8,8,45,49,60
220323_090723_Morty,39,NaN,16,38,39,42
220323_090723_Morty,20,NaN,20,42,55,60
220323_090723_Morty,3,NaN,3,17,33,52
220323_090723_Morty,12,NaN,12,22,46,63
220323_090723_Morty,26,26,26,33,54,62
220323_090723_Morty,43,36,8,23,36,43
220323_090723_Morty,24,24,24,41,48,62
220323_090723_Morty,31,26,26,28,31,46
220323_090723_Morty,45,45,5,12,30,45
220323_090723_Morty,8,25,8,25,41,63
220323_090723_Morty,30,30,30,46,49,55
220323_090723_Morty,4,8,4,8,10,17
220323_090723_Morty,54,59,13,36,54,59
220323_090723_Morty,18,25,7,14,18,25
220323_090723_Morty,50,NaN,34,37,50,54
220323_090723_Morty,32,45,9,11,32,45
220323_090723_Morty,62,62,30,31,44,62
220323_090723_Morty,17,17,17,29,49,53
220323_090723_Morty,10,NaN,8,10,26,31
220323_090723_Morty,58,58,6,22,34,58
220323_090723_Morty,1,NaN,1,50,52,62
220323_090723_Morty,14,NaN,5,14,46,59
220323_090723_Morty,41,11,11,13,25,41
220323_090723_Morty,2,10,2,10,42,44
220323_090723_Morty,57,9,9,16,54,57
220323_090723_Morty,51,NaN,12,23,51,60
220323_090723_Morty,59,NaN,3,16,59,61
220323_090723_Morty,34,NaN,8,12,34,49
220323_090723_Morty,40,46,30,40,46,60
220323_090723_Morty,33,33,16,33,53,64
220323_090723_Morty,11,24,11,14,24,55
220323_090723_Morty,48,46,18,46,47,48
220323_090723_Morty,19,19,19,35,44,48
220323_090723_Morty,42,18,18,19,42,62
220323_090723_Morty,28,NaN,28,40,60,61
220323_090723_Morty,16,19,7,16,19,22
220323_090723_Morty,38,38,35,38,40,57
220323_090723_Morty,25,40,19,23,25,40
220323_090723_Morty,22,29,22,29,45,46
220323_090723_Morty,12,25,12,25,52,58
220323_090723_Morty,50,27,5,27,47,50
220323_090723_Morty,38,3,1,3,38,56
220323_090723_Morty,51,51,4,26,41,51
220323_090723_Morty,29,29,21,29,40,43
220323_090723_Morty,7,42,7,22,36,42
220323_090723_Morty,63,36,36,41,61,63
220323_090723_Morty,48,NaN,40,47,48,50
220323_090723_Morty,36,46,9,36,46,58
220323_090723_Morty,54,54,8,10,54,55
220323_090723_Morty,26,26,1,20,26,55
220323_090723_Morty,35,NaN,6,35,44,64
220323_090723_Morty,56,NaN,15,48,56,62
220323_090723_Morty,57,NaN,10,18,47,57
220323_090723_Morty,47,NaN,9,47,50,62
220323_090723_Morty,62,62,2,22,62,63
220323_090723_Morty,14,63,14,18,24,63
220323_090723_Morty,16,16,8,16,49,63
220323_090723_Morty,59,1,1,13,15,59
220323_090723_Morty,20,20,20,30,45,64
220323_090723_Morty,22,26,12,22,26,29
220323_090723_Morty,6,30,6,30,31,62
220323_090723_Morty,1,64,1,17,49,64
220323_090723_Morty,58,58,2,8,58,63
220323_090723_Morty,19,19,14,19,59,61
220323_090723_Morty,24,24,23,24,49,54
220323_090723_Morty,25,25,25,27,51,52
220323_090723_Morty,55,41,41,43,47,55
220323_090723_Morty,43,31,3,31,43,47
220323_090723_Morty,60,60,2,17,41,60
220323_090723_Morty,2,2,2,32,59,62
220323_090723_Morty,11,56,5,11,12,56
220323_090723_Morty,37,37,21,37,41,53
220323_090723_Morty,53,38,21,38,53,64
220323_090723_Morty,27,22,22,27,33,55
220323_090723_Morty,49,11,11,23,28,49
220323_090723_Morty,18,39,3,18,23,39
220323_090723_Morty,40,40,33,40,52,59
220323_090723_Morty,33,33,20,24,33,37
220323_090723_Morty,42,24,6,12,24,42
220323_090723_Morty,64,13,13,14,49,64
220323_090723_Morty,45,2,2,11,45,60
220323_090723_Morty,17,46,11,13,17,46
220323_090723_Morty,5,41,5,11,41,57
220323_090723_Morty,61,61,17,55,61,62
220323_090723_Morty,3,3,3,13,15,48
220323_090723_Morty,15,15,15,23,28,61
220323_090723_Morty,52,17,17,29,52,58
220323_090723_Morty,28,28,6,23,28,32
220323_090723_Morty,34,NaN,8,34,42,51
220323_090723_Morty,8,8,8,26,35,39
220323_090723_Morty,39,24,21,24,39,48
220323_090723_Morty,13,13,13,22,26,31
220323_090723_Morty,9,9,9,22,45,49
220323_090723_Morty,46,33,16,29,33,46
220323_090723_Morty,31,14,14,21,25,31
220323_090723_Morty,23,27,23,27,41,50
220323_090723_Morty,10,10,10,15,33,54
220323_090723_Morty,41,41,29,41,42,50
220323_090723_Morty,4,NaN,4,10,17,36
220323_090723_Morty,21,49,16,21,49,53
220323_090723_Morty,32,NaN,4,13,32,37
220323_090723_Morty,44,44,13,35,44,58
220323_090723_Morty,30,NaN,30,36,43,54
220323_090723_Morty,16,16,16,29,39,42
220323_090723_Morty,40,40,3,23,35,40
220323_090723_Morty,44,5,5,19,21,44
220323_090723_Morty,45,45,19,27,45,63
220323_090723_Morty,8,8,8,20,25,44
220323_090723_Morty,30,61,30,33,41,61
220323_090723_Morty,22,23,13,22,23,63
220323_090723_Morty,10,NaN,10,41,57,62
220323_090723_Morty,47,7,7,29,47,57
220323_090723_Morty,38,38,24,28,38,49
220323_090723_Morty,51,51,31,51,53,61
220323_090723_Morty,63,NaN,26,32,35,63
220323_090723_Morty,6,13,6,13,34,42
220323_090723_Morty,20,20,10,20,22,29
220323_090723_Morty,23,23,23,36,42,53
220323_090723_Morty,4,NaN,4,29,36,53
220323_090723_Morty,7,59,7,25,41,59
220323_090723_Morty,52,NaN,15,33,52,61
220323_090723_Morty,31,46,15,20,31,46
220323_090723_Morty,33,33,25,26,33,42
220323_090723_Morty,14,NaN,14,19,37,48
220323_090723_Morty,43,43,2,3,43,64
220323_090723_Morty,1,32,1,6,12,32
220323_090723_Morty,19,14,14,18,19,51
220323_090723_Morty,12,6,2,6,12,60
220323_090723_Morty,42,42,34,37,42,54
220323_090723_Morty,36,NaN,6,22,25,36
220323_090723_Morty,58,58,9,24,48,58
220323_090723_Morty,29,NaN,29,30,39,47
220323_090723_Morty,15,15,5,15,44,58
220323_090723_Morty,57,37,7,30,37,57
220323_090723_Morty,26,26,21,26,38,41
220323_090723_Morty,53,52,15,40,52,53
220323_090723_Morty,27,NaN,22,27,39,58
220323_090723_Morty,39,39,4,7,39,55
220323_090723_Morty,9,32,9,32,45,51
220323_090723_Morty,64,35,3,10,35,64
220323_090723_Morty,37,NaN,37,46,58,60
220323_090723_Morty,55,53,4,30,53,55
220323_090723_Morty,17,12,12,17,50,63
220323_090723_Morty,24,NaN,12,24,40,46
220323_090723_Morty,62,NaN,6,18,50,62
220323_090723_Morty,28,NaN,7,24,28,54
220323_090723_Morty,11,NaN,2,11,14,64
220323_090723_Morty,46,NaN,8,9,46,61
220323_090723_Morty,34,NaN,7,27,34,39
220323_090723_Morty,21,NaN,10,21,39,42
220324_084818_Morty,32,NaN,4,32,58,63
220324_084818_Morty,29,56,18,23,29,56
220324_084818_Morty,55,9,9,48,55,61
220324_084818_Morty,13,36,10,13,35,36
220324_084818_Morty,17,42,14,15,17,42
220324_084818_Morty,20,57,3,20,38,57
220324_084818_Morty,42,42,2,17,26,42
220324_084818_Morty,37,39,34,37,39,49
220324_084818_Morty,62,4,4,12,62,64
220324_084818_Morty,19,NaN,15,19,56,64
220324_084818_Morty,6,6,6,27,36,49
220324_084818_Morty,18,32,17,18,27,32
220324_084818_Morty,44,NaN,12,44,48,63
220324_084818_Morty,9,9,9,13,30,39
220324_084818_Morty,49,3,3,35,49,64
220324_084818_Morty,1,8,1,8,50,51
220324_084818_Morty,14,14,14,24,62,64
220324_084818_Morty,16,16,16,25,40,48
220324_084818_Morty,40,32,18,32,40,52
220324_084818_Morty,24,NaN,5,17,24,49
220324_084818_Morty,27,27,5,27,52,58
220324_084818_Morty,60,NaN,26,53,60,64
220324_084818_Morty,3,36,3,36,50,64
220324_084818_Morty,26,26,17,26,44,54
220324_084818_Morty,22,17,17,22,35,48
220324_084818_Morty,52,52,8,37,52,53
220324_084818_Morty,5,46,5,14,18,46
220324_084818_Morty,25,25,2,15,25,30
220324_084818_Morty,57,19,6,19,29,57
220324_084818_Morty,33,14,14,27,30,33
220324_084818_Morty,43,40,2,20,40,43
220324_084818_Morty,34,28,28,34,56,61
220324_084818_Morty,64,NaN,23,45,63,64
220324_084818_Morty,48,6,6,10,48,56
220324_084818_Morty,2,60,2,16,17,60
220324_084818_Morty,53,NaN,13,31,53,58
220324_084818_Morty,47,33,5,33,47,52
220324_084818_Morty,50,16,16,19,30,50
220324_084818_Morty,28,24,5,22,24,28
220324_084818_Morty,61,NaN,3,34,52,61
220324_084818_Morty,45,NaN,12,25,36,45
220324_084818_Morty,31,45,31,45,54,61
220324_084818_Morty,8,8,1,8,21,38
220324_084818_Morty,30,13,7,13,30,54
220324_084818_Morty,11,NaN,11,29,31,64
220324_084818_Morty,10,10,10,22,31,37
220324_084818_Morty,21,11,11,21,42,51
220324_084818_Morty,54,4,4,40,46,54
220324_084818_Morty,46,46,12,29,46,57
220324_084818_Morty,58,54,3,44,54,58
220324_084818_Morty,23,23,23,35,43,50
220324_084818_Morty,63,58,26,35,58,63
220324_084818_Morty,12,12,10,12,14,61
220324_084818_Morty,7,5,5,7,37,59
220324_084818_Morty,41,7,7,9,28,41
220324_084818_Morty,35,41,29,35,41,57
220324_084818_Morty,56,12,12,55,56,59
220324_084818_Morty,38,41,17,18,38,41
220324_084818_Morty,39,39,3,11,19,39
220324_084818_Morty,51,14,14,24,36,51
220324_084818_Morty,36,NaN,34,36,55,61
220324_084818_Morty,59,59,6,11,42,59
220324_084818_Morty,15,9,7,9,15,27
220324_084818_Morty,4,4,4,18,45,53
220324_084818_Morty,48,2,2,30,47,48
220324_084818_Morty,12,NaN,12,15,32,60
220324_084818_Morty,55,55,40,47,54,55
220324_084818_Morty,39,6,6,39,43,44
220324_084818_Morty,24,24,1,24,31,40
220324_084818_Morty,7,22,7,22,33,59
220324_084818_Morty,11,11,11,12,16,20
220324_084818_Morty,60,60,20,29,44,60
220324_084818_Morty,18,NaN,7,18,27,59
220324_084818_Morty,6,NaN,2,6,20,32
220324_084818_Morty,57,NaN,7,10,41,57
220324_084818_Morty,56,53,25,26,53,56
220324_084818_Morty,37,2,2,9,36,37
220324_084818_Morty,46,7,4,7,44,46
220324_084818_Morty,35,64,35,42,54,64
220324_084818_Morty,61,58,57,58,61,62
220324_084818_Morty,17,17,17,52,53,57
220324_084818_Morty,9,15,9,14,15,37
220324_084818_Morty,64,12,12,21,63,64
220324_084818_Morty,20,15,6,15,20,64
220324_084818_Morty,41,16,16,41,51,61
220324_084818_Morty,49,49,37,38,49,55
220324_084818_Morty,13,13,13,17,19,30
220324_084818_Morty,32,14,14,32,41,57
220324_084818_Morty,42,10,10,34,41,42
220324_084818_Morty,63,54,20,44,54,63
220324_084818_Morty,14,24,5,14,24,36
220324_084818_Morty,23,NaN,23,27,32,52
220324_084818_Morty,16,NaN,2,11,16,17
220324_084818_Morty,22,NaN,3,14,22,37
220324_084818_Morty,58,11,9,11,46,58
220324_084818_Morty,62,NaN,48,59,62,63
220324_084818_Morty,3,NaN,3,13,23,26
220324_084818_Morty,38,38,4,25,38,51
220324_084818_Morty,40,NaN,23,40,47,64
220324_084818_Morty,36,36,2,29,36,62
220324_084818_Morty,34,34,13,18,34,43
220324_084818_Morty,8,38,8,22,35,38
220324_084818_Morty,33,33,10,11,33,34
220324_084818_Morty,44,27,6,27,44,57
220324_084818_Morty,50,50,2,39,50,63
220324_084818_Morty,53,51,15,42,51,53
220324_084818_Morty,47,11,11,36,47,62
220324_084818_Morty,19,26,19,25,26,62
220324_084818_Morty,31,22,8,22,31,56
220324_084818_Morty,4,43,4,5,43,49
220324_084818_Morty,15,15,5,15,46,58
220324_084818_Morty,52,52,2,5,52,61
220324_084818_Morty,29,33,9,29,33,54
220324_084818_Morty,59,NaN,18,48,59,61
220324_084818_Morty,25,25,17,25,50,52
220324_084818_Morty,51,19,19,26,40,51
220324_084818_Morty,5,12,5,12,48,50
220324_084818_Morty,1,1,1,34,46,60
220324_084818_Morty,10,40,10,16,19,40
220324_084818_Morty,30,30,30,32,36,62
220324_084818_Morty,43,NaN,11,43,50,63
220324_084818_Morty,27,36,10,27,36,52
220324_084818_Morty,2,46,2,46,53,57
220324_084818_Morty,45,45,9,34,45,55
220324_084818_Morty,26,NaN,2,26,49,50
220324_084818_Morty,28,24,22,24,28,30
220324_084818_Morty,54,44,14,44,52,54
220324_084818_Morty,21,20,12,20,21,53
220324_084818_Morty,14,14,14,15,40,48
220324_084818_Morty,32,23,23,32,37,57
220324_084818_Morty,46,46,1,46,56,62
220324_084818_Morty,53,53,5,8,12,53
220324_084818_Morty,54,53,36,47,53,54
220324_084818_Morty,57,57,17,50,57,61
220324_084818_Morty,44,59,26,33,44,59
220324_084818_Morty,20,8,8,11,20,33
220324_084818_Morty,1,4,1,4,32,54
220324_084818_Morty,38,52,23,38,52,54
220324_084818_Morty,10,10,10,20,40,44
220324_084818_Morty,28,28,1,26,28,63
220324_084818_Morty,7,NaN,7,12,24,46
220324_084818_Morty,35,31,31,35,37,45
220324_084818_Morty,59,12,12,25,50,59
220324_084818_Morty,11,11,11,26,27,56
220324_084818_Morty,55,30,30,33,55,60
220324_084818_Morty,43,43,2,4,43,44
220324_084818_Morty,50,39,39,47,48,50
220324_084818_Morty,40,40,7,33,40,63
220324_084818_Morty,21,39,21,33,39,47
220324_084818_Morty,41,41,8,41,56,62
220324_084818_Morty,3,26,3,22,26,63
220324_084818_Morty,34,34,16,30,34,60
220324_084818_Morty,25,25,2,6,25,41
220324_084818_Morty,45,45,1,21,45,47
220324_084818_Morty,8,8,5,8,19,64
220324_084818_Morty,6,36,6,10,36,60
220324_084818_Morty,12,NaN,7,9,12,13
220324_084818_Morty,15,15,15,47,51,56
220324_084818_Morty,9,46,9,25,46,59
220324_084818_Morty,36,43,25,36,43,59
220324_084818_Morty,58,58,1,23,36,58
220324_084818_Morty,19,6,6,19,26,50
220324_084818_Morty,63,63,14,29,52,63
220324_084818_Morty,5,59,5,23,46,59
220324_084818_Morty,4,4,4,14,25,42
220324_084818_Morty,37,32,20,24,32,37
220324_084818_Morty,13,13,13,60,62,63
220324_084818_Morty,2,15,2,15,31,49
220324_084818_Morty,17,17,4,17,44,62
220324_084818_Morty,30,14,14,19,30,57
220324_084818_Morty,60,1,1,7,43,60
220324_084818_Morty,61,23,4,23,60,61
220324_084818_Morty,24,24,4,24,54,56
220324_084818_Morty,26,34,6,7,26,34
220324_084818_Morty,48,22,11,22,48,62
220324_084818_Morty,31,31,1,31,59,64
220324_084818_Morty,64,40,15,36,40,64
220324_084818_Morty,42,34,12,34,42,54
220324_084818_Morty,18,18,10,12,18,42
220324_084818_Morty,47,41,26,28,41,47
220324_084818_Morty,16,16,3,16,55,61
220324_084818_Morty,56,56,17,55,56,61
220324_084818_Morty,33,10,10,33,41,49
220324_084818_Morty,62,57,29,31,57,62
220324_084818_Morty,29,29,17,29,33,59
220324_084818_Morty,52,40,3,32,40,52
220324_084818_Morty,39,36,26,36,39,53
220324_084818_Morty,22,16,16,22,45,54
220324_084818_Morty,49,14,14,36,49,60
220324_084818_Morty,51,NaN,6,51,52,57
220324_084818_Morty,23,23,1,23,40,56
220324_084818_Morty,27,30,7,20,27,30
220324_084818_Morty,10,10,10,14,46,52
220324_084818_Morty,6,6,6,36,60,63
220324_084818_Morty,42,8,8,16,42,49
220324_084818_Morty,21,23,21,23,35,45
220324_084818_Morty,9,6,6,9,31,59
220324_084818_Morty,15,12,12,15,40,52
220324_084818_Morty,63,60,14,45,60,63
220324_084818_Morty,31,45,19,31,43,45
220324_084818_Morty,50,50,38,44,50,62
220324_084818_Morty,41,41,9,23,41,42
220324_084818_Morty,5,11,3,5,11,43
220324_084818_Morty,25,25,3,25,47,61
220324_084818_Morty,46,23,21,23,46,57
220324_084818_Morty,35,35,4,30,35,52
220324_084818_Morty,60,40,10,40,43,60
220324_084818_Morty,13,7,4,7,13,45
220324_084818_Morty,47,41,32,41,47,52
220324_084818_Morty,2,8,2,8,48,50
220324_084818_Morty,8,8,8,25,32,44
220324_084818_Morty,24,12,12,24,47,53
220324_084818_Morty,28,28,8,28,37,40
220324_084818_Morty,11,11,2,11,26,60
220324_084818_Morty,7,7,7,23,37,57
220324_084818_Morty,22,49,22,49,54,61
220324_084818_Morty,23,16,1,16,23,52
220324_084818_Morty,56,NaN,9,47,56,63
220324_084818_Morty,29,NaN,12,19,29,50
220324_084818_Morty,48,48,10,39,48,57
220324_084818_Morty,49,48,7,22,48,49
220324_084818_Morty,3,3,3,20,44,45
220324_084818_Morty,53,3,3,18,19,53
220324_084818_Morty,30,12,12,24,25,30
220324_084818_Morty,17,17,2,11,17,40
220324_084818_Morty,52,45,16,22,45,52
220324_084818_Morty,59,55,20,53,55,59
220324_084818_Morty,55,NaN,1,2,37,55
220324_084818_Morty,61,60,19,24,60,61
220324_084818_Morty,32,43,28,32,43,56
220324_084818_Morty,34,34,19,34,41,54
220324_084818_Morty,1,15,1,4,15,40
220324_084818_Morty,44,18,11,18,23,44
220324_084818_Morty,26,26,11,26,40,42
220324_084818_Morty,40,38,31,38,40,52
220324_084818_Morty,18,18,18,19,32,52
220324_084818_Morty,20,NaN,20,21,48,56
220324_084818_Morty,27,27,4,13,25,27
220324_084818_Morty,33,33,33,48,57,62
220324_084818_Morty,38,38,38,40,44,53
220324_084818_Morty,58,58,1,15,21,58
220324_084818_Morty,64,7,7,27,59,64
220324_084818_Morty,43,43,9,26,39,43
220324_084818_Morty,39,39,31,39,48,59
220324_084818_Morty,37,37,1,19,37,46
220324_084818_Morty,14,37,14,37,48,63
220324_084818_Morty,54,49,4,29,49,54
220324_084818_Morty,4,4,4,20,43,55
220324_084818_Morty,57,57,4,24,57,58
220324_084818_Morty,51,39,39,45,51,52
220324_084818_Morty,12,34,12,13,18,34
220324_084818_Morty,45,46,28,45,46,63
220324_084818_Morty,16,12,9,12,16,36
220324_084818_Morty,36,14,14,21,36,54
220324_084818_Morty,62,NaN,8,11,36,62
220324_084818_Morty,19,19,7,19,48,57
220324_084818_Morty,17,17,17,21,26,54
220324_084818_Morty,58,12,8,12,23,58
220324_084818_Morty,43,3,3,27,43,50
220324_084818_Morty,16,43,16,36,43,53
220324_084818_Morty,21,16,8,16,21,30
220324_084818_Morty,54,25,7,25,46,54
220324_084818_Morty,50,26,10,26,50,54
220324_084818_Morty,5,10,5,10,34,53
220324_084818_Morty,22,55,22,42,55,57
220324_084818_Morty,25,17,17,25,41,56
220324_084818_Morty,19,19,18,19,32,53
220324_084818_Morty,48,6,6,16,19,48
220324_084818_Morty,31,31,31,52,59,61
220324_084818_Morty,37,37,13,29,35,37
220324_084818_Morty,61,61,11,14,48,61
220324_084818_Morty,7,7,7,11,24,51
220324_084818_Morty,4,NaN,4,6,11,38
220324_084818_Morty,41,60,5,41,55,60
220324_084818_Morty,2,4,2,4,7,61
220324_084818_Morty,62,62,4,13,39,62
220324_084818_Morty,40,29,29,40,50,61
220324_084818_Morty,34,34,9,23,34,61
220324_084818_Morty,56,52,23,32,52,56
220324_084818_Morty,28,28,28,31,54,60
220324_084818_Morty,24,24,24,36,46,57
220324_084818_Morty,46,28,2,28,46,58
220324_084818_Morty,6,6,6,36,52,53
220324_084818_Morty,8,8,8,24,36,48
220324_084818_Morty,33,4,1,4,33,51
220324_084818_Morty,13,6,6,13,46,54
220324_084818_Morty,59,56,42,52,56,59
220324_084818_Morty,47,45,34,45,47,58
220324_084818_Morty,20,25,3,15,20,25
220324_084818_Morty,29,29,21,29,48,52
220324_084818_Morty,26,26,10,26,46,58
220324_084818_Morty,44,44,28,37,44,46
220324_084818_Morty,3,10,3,10,16,55
220324_084818_Morty,63,63,22,28,38,63
220324_084818_Morty,36,23,23,32,36,53
220324_084818_Morty,49,54,4,49,54,56
220324_084818_Morty,51,37,14,15,37,51
220324_084818_Morty,39,39,3,39,49,62
220324_084818_Morty,1,41,1,25,30,41
220324_084818_Morty,23,33,12,23,29,33
220324_084818_Morty,18,18,5,18,40,58
220324_084818_Morty,55,27,5,22,27,55
220324_084818_Morty,32,43,19,31,32,43
220324_084818_Morty,52,29,29,49,52,54
220324_084818_Morty,64,6,6,30,63,64
220324_084818_Morty,53,4,4,9,23,53
220324_084818_Morty,45,42,42,45,52,55
