dirname,cues,chosen,choices_1,choices_2,choices_3,choices_4
210428_125912_Buster,54,54,12,38,54,62
210428_125912_Buster,17,NaN,3,17,40,56
210428_125912_Buster,55,17,17,36,49,55
210428_125912_Buster,53,53,1,2,53,63
210428_125912_Buster,10,10,10,17,19,38
210428_125912_Buster,24,29,18,24,29,33
210428_125912_Buster,15,15,15,17,35,37
210428_125912_Buster,48,9,9,18,20,48
210428_125912_Buster,29,29,29,37,43,61
210428_125912_Buster,25,25,25,37,53,62
210428_125912_Buster,51,51,18,32,49,51
210428_125912_Buster,42,42,34,39,42,56
210428_125912_Buster,39,NaN,25,37,39,41
210428_125912_Buster,22,22,1,22,24,53
210428_125912_Buster,9,9,9,18,37,57
210428_125912_Buster,62,62,13,37,43,62
210428_125912_Buster,14,14,3,12,14,44
210428_125912_Buster,39,43,4,39,43,47
210428_125912_Buster,44,53,44,47,48,53
210428_125912_Buster,40,41,31,40,41,55
210428_125912_Buster,28,28,7,28,29,61
210428_125912_Buster,47,57,22,47,57,59
210428_125912_Buster,9,9,9,30,36,53
210428_125912_Buster,2,NaN,2,42,43,49
210428_125912_Buster,25,25,9,25,41,51
210428_125912_Buster,46,55,5,35,46,55
210428_125912_Buster,64,NaN,19,55,63,64
210428_125912_Buster,42,42,1,42,53,60
210428_125912_Buster,38,NaN,5,36,38,64
210428_125912_Buster,55,55,5,20,33,55
210428_125912_Buster,43,43,24,43,56,58
210428_125912_Buster,37,32,12,32,33,37
210428_125912_Buster,30,38,19,26,30,38
210428_125912_Buster,1,1,1,9,35,57
210428_125912_Buster,32,41,16,29,32,41
210428_125912_Buster,45,45,45,53,55,62
210428_125912_Buster,23,30,9,14,23,30
210428_125912_Buster,48,NaN,9,13,39,48
210428_125912_Buster,62,12,12,47,57,62
210428_125912_Buster,11,NaN,3,9,11,19
210428_125912_Buster,10,10,10,27,53,63
210428_125912_Buster,61,61,45,58,61,62
210428_125912_Buster,33,NaN,3,33,40,49
210428_125912_Buster,52,52,25,33,37,52
210428_125912_Buster,12,12,12,22,33,49
210428_125912_Buster,26,11,11,21,26,44
210428_125912_Buster,58,58,13,21,52,58
210428_125912_Buster,6,6,6,15,19,49
210428_125912_Buster,57,NaN,1,26,35,57
210428_125912_Buster,60,60,14,39,50,60
210428_125912_Buster,24,24,9,24,35,49
210428_125912_Buster,54,54,8,54,57,59
210428_125912_Buster,27,22,22,27,53,64
210428_125912_Buster,34,NaN,34,40,45,56
210428_125912_Buster,3,51,3,37,43,51
210428_125912_Buster,50,NaN,6,19,50,63
210428_125912_Buster,5,NaN,5,18,21,34
210428_125912_Buster,56,56,10,11,40,56
210428_125912_Buster,53,53,16,23,53,56
210428_125912_Buster,18,NaN,2,18,23,29
210428_125912_Buster,51,NaN,2,6,12,51
210428_125912_Buster,35,35,11,18,35,62
210428_125912_Buster,16,16,16,28,55,62
210428_125912_Buster,29,27,27,29,57,63
210428_125912_Buster,36,NaN,3,6,10,36
210428_125912_Buster,19,15,15,19,23,43
210428_125912_Buster,15,15,15,18,45,52
210428_125912_Buster,17,17,17,20,59,63
210428_125912_Buster,13,13,13,33,50,61
210428_125912_Buster,59,NaN,16,38,47,59
210428_125912_Buster,20,20,20,28,49,51
210428_125912_Buster,41,41,19,41,44,63
210428_125912_Buster,7,NaN,2,7,11,19
210428_125912_Buster,63,48,48,49,51,63
210428_125912_Buster,31,NaN,6,30,31,40
210428_125912_Buster,21,21,1,8,21,46
210428_125912_Buster,4,26,3,4,21,26
210428_125912_Buster,22,22,22,26,43,47
210428_125912_Buster,8,8,8,33,39,55
210428_125912_Buster,49,51,39,44,49,51
210428_125912_Buster,23,NaN,4,13,23,53
210428_125912_Buster,33,33,2,33,41,55
210428_125912_Buster,30,28,15,28,30,54
210428_125912_Buster,35,35,20,30,35,41
210428_125912_Buster,19,20,19,20,36,55
210428_125912_Buster,64,2,2,51,52,64
210428_125912_Buster,44,NaN,13,22,44,53
210428_125912_Buster,49,42,6,13,42,49
210428_125912_Buster,14,14,2,14,28,41
210428_125912_Buster,39,14,14,39,56,62
210428_125912_Buster,31,31,2,31,51,53
210428_125912_Buster,56,NaN,22,33,45,56
210428_125912_Buster,25,49,7,11,25,49
210428_125912_Buster,10,10,10,11,28,53
210428_125912_Buster,3,NaN,3,39,44,46
210428_125912_Buster,46,36,6,14,36,46
210428_125912_Buster,32,NaN,32,41,44,51
210428_125912_Buster,52,52,2,11,23,52
210428_125912_Buster,60,60,3,13,22,60
210428_125912_Buster,2,NaN,2,47,52,57
210428_125912_Buster,38,38,29,38,45,64
210428_125912_Buster,28,28,19,28,29,48
210428_125912_Buster,24,NaN,2,22,24,51
210428_125912_Buster,58,NaN,2,5,49,58
210428_125912_Buster,50,50,7,14,50,62
210428_125912_Buster,8,49,8,12,28,49
210428_125912_Buster,62,NaN,10,55,61,62
210428_125912_Buster,45,NaN,22,45,49,60
210428_125912_Buster,40,49,40,46,49,50
210428_125912_Buster,54,NaN,26,28,41,54
210428_125912_Buster,36,56,30,36,51,56
210428_125912_Buster,41,NaN,2,12,39,41
210428_125912_Buster,59,59,5,22,44,59
210428_125912_Buster,17,17,1,17,36,48
210428_125912_Buster,18,NaN,10,18,42,48
210428_125912_Buster,9,12,9,12,43,46
210428_125912_Buster,63,12,11,12,54,63
210428_125912_Buster,48,NaN,5,10,23,48
210428_125912_Buster,4,4,4,39,40,61
210428_125912_Buster,34,54,34,43,54,57
210428_125912_Buster,11,11,11,18,34,64
210428_125912_Buster,53,NaN,33,34,53,62
210428_125912_Buster,42,42,23,32,42,50
210428_125912_Buster,16,16,1,16,27,56
210428_125912_Buster,5,21,5,18,21,60
210428_125912_Buster,13,11,3,11,13,48
210428_125912_Buster,12,12,9,12,23,62
210428_125912_Buster,7,7,7,48,49,53
210428_125912_Buster,57,NaN,4,5,34,57
210428_125912_Buster,51,53,12,16,51,53
210428_125912_Buster,22,NaN,5,22,38,55
210428_125912_Buster,43,6,6,25,34,43
210428_125912_Buster,61,61,20,34,54,61
210428_125912_Buster,55,55,31,33,46,55
210428_125912_Buster,21,21,13,21,38,39
210428_125912_Buster,37,36,5,35,36,37
210428_125912_Buster,29,29,1,4,22,29
210428_125912_Buster,47,47,38,47,55,64
210428_125912_Buster,26,26,3,26,42,64
210428_125912_Buster,20,NaN,20,34,48,53
210428_125912_Buster,1,41,1,17,18,41
210428_125912_Buster,27,27,27,51,55,61
210428_125912_Buster,15,15,5,15,34,59
210428_125912_Buster,6,NaN,6,26,45,62
210428_125912_Buster,56,56,7,20,56,60
210428_125912_Buster,30,30,13,18,30,32
210428_125912_Buster,12,NaN,12,24,33,54
210428_125912_Buster,21,21,21,42,53,62
210428_125912_Buster,9,9,9,29,37,59
210428_125912_Buster,52,38,4,38,41,52
210428_125912_Buster,46,NaN,35,46,49,64
210428_125912_Buster,10,6,6,10,29,43
210428_125912_Buster,19,19,5,14,19,35
210428_125912_Buster,57,NaN,6,46,48,57
210428_125912_Buster,47,40,19,21,40,47
210428_125912_Buster,53,53,10,23,24,53
210428_125912_Buster,41,8,8,29,32,41
210428_125912_Buster,13,13,13,16,23,56
210428_125912_Buster,39,6,6,20,36,39
210428_125912_Buster,3,3,3,32,44,54
210428_125912_Buster,28,28,28,47,56,60
210428_125912_Buster,37,59,17,25,37,59
210428_125912_Buster,42,NaN,23,24,33,42
210428_125912_Buster,32,26,7,21,26,32
210428_125912_Buster,62,62,39,45,49,62
210428_125912_Buster,26,NaN,9,26,52,57
210428_125912_Buster,2,2,2,29,34,51
210428_125912_Buster,64,64,14,29,46,64
210428_125912_Buster,15,16,15,16,18,25
210428_125912_Buster,43,43,34,43,52,61
210428_125912_Buster,33,NaN,4,11,33,47
210428_125912_Buster,4,46,4,36,46,61
210428_125912_Buster,38,38,21,38,46,55
210428_125912_Buster,29,NaN,7,13,29,38
210428_125912_Buster,7,7,7,20,32,34
210428_125912_Buster,50,62,17,26,50,62
210428_125912_Buster,8,7,2,7,8,31
210428_125912_Buster,63,5,5,13,53,63
210428_125912_Buster,58,58,24,40,49,58
210428_125912_Buster,40,40,3,40,56,60
210428_125912_Buster,18,NaN,7,18,23,64
210428_125912_Buster,49,56,12,49,54,56
210428_125912_Buster,60,60,14,24,52,60
210428_125912_Buster,5,5,5,8,16,35
210428_125912_Buster,24,18,8,18,24,51
210428_125912_Buster,51,51,15,25,33,51
210428_125912_Buster,6,6,6,26,43,44
210428_125912_Buster,59,59,9,23,33,59
210428_125912_Buster,31,31,21,31,34,63
210428_125912_Buster,20,NaN,10,20,32,61
210428_125912_Buster,55,55,29,30,47,55
210428_125912_Buster,44,61,26,37,44,61
210428_125912_Buster,45,45,22,30,45,50
210428_125912_Buster,11,11,11,42,50,56
210428_125912_Buster,23,23,23,38,39,52
210428_125912_Buster,36,NaN,18,36,38,54
210428_125912_Buster,61,61,9,21,27,61
210428_125912_Buster,14,14,14,28,56,62
210428_125912_Buster,17,17,17,34,39,40
210428_125912_Buster,54,61,25,30,54,61
210428_125912_Buster,25,51,25,44,46,51
210428_125912_Buster,22,NaN,2,14,22,64
210428_125912_Buster,16,16,16,36,44,57
210428_125912_Buster,1,NaN,1,21,40,51
210428_125912_Buster,27,27,2,21,27,46
210428_125912_Buster,35,35,25,35,43,59
210428_125912_Buster,34,NaN,4,24,34,53
210428_125912_Buster,48,48,8,48,54,61
210428_125912_Buster,64,NaN,26,43,57,64
210428_125912_Buster,13,7,7,13,33,46
210428_125912_Buster,35,NaN,6,8,15,35
210428_125912_Buster,29,NaN,5,24,29,34
210428_125912_Buster,12,12,12,52,59,63
210428_125912_Buster,20,20,20,33,50,64
210428_125912_Buster,56,NaN,1,39,47,56
210428_125912_Buster,10,10,10,20,38,52
210428_125912_Buster,45,63,23,45,62,63
210428_125912_Buster,14,14,14,20,46,51
210428_125912_Buster,1,9,1,8,9,56
210428_125912_Buster,42,64,36,42,43,64
210428_125912_Buster,28,28,24,28,32,59
210428_125912_Buster,7,NaN,2,7,18,38
210428_125912_Buster,55,53,29,39,53,55
210428_125912_Buster,25,25,19,25,30,44
210428_125912_Buster,57,56,12,54,56,57
210428_125912_Buster,39,NaN,27,39,49,62
210428_125912_Buster,22,22,1,22,39,44
210428_125912_Buster,52,41,12,41,52,63
210428_125912_Buster,46,NaN,9,45,46,58
210428_125912_Buster,51,4,4,31,32,51
210428_125912_Buster,33,33,19,21,33,41
210428_125912_Buster,38,38,18,38,46,61
210428_125912_Buster,8,NaN,2,5,8,17
210428_125912_Buster,59,NaN,9,29,59,61
210428_125912_Buster,61,61,49,50,60,61
210428_125912_Buster,50,59,17,42,50,59
210428_125912_Buster,37,37,25,26,37,50
210428_125912_Buster,11,11,10,11,26,45
210428_125912_Buster,63,NaN,29,49,59,63
210428_125912_Buster,16,NaN,5,16,42,45
210428_125912_Buster,48,44,18,19,44,48
210428_125912_Buster,6,6,6,23,46,54
210428_125912_Buster,21,7,7,11,21,28
210428_125912_Buster,43,30,23,30,43,64
210428_125912_Buster,2,40,2,9,40,46
210428_125912_Buster,23,23,16,23,25,64
210428_125912_Buster,5,43,5,6,43,56
210428_125912_Buster,58,NaN,3,22,58,62
210428_125912_Buster,17,17,8,17,47,58
210428_125912_Buster,18,18,15,18,28,52
210428_125912_Buster,24,24,24,43,55,59
210428_125912_Buster,53,53,22,43,46,53
210428_125912_Buster,9,9,2,9,52,54
210428_125912_Buster,26,26,8,26,32,44
210428_125912_Buster,4,NaN,4,9,23,51
210428_125912_Buster,41,3,3,24,40,41
210428_125912_Buster,47,47,8,37,47,53
210428_125912_Buster,30,NaN,25,30,33,38
210428_125912_Buster,32,27,5,27,30,32
210428_125912_Buster,49,38,30,38,49,60
210428_125912_Buster,40,63,26,40,48,63
210428_125912_Buster,27,27,12,20,27,63
210428_125912_Buster,15,15,15,47,55,62
210428_125912_Buster,31,19,19,27,31,40
210428_125912_Buster,19,17,8,14,17,19
210428_125912_Buster,34,NaN,19,26,34,42
210428_125912_Buster,62,NaN,8,22,42,62
210428_125912_Buster,44,52,19,29,44,52
210428_125912_Buster,60,60,2,16,59,60
210428_125912_Buster,54,54,37,48,54,57
210428_125912_Buster,36,NaN,8,36,42,49
210428_125912_Buster,3,NaN,1,3,40,64
210428_125912_Buster,19,NaN,14,19,20,42
210428_125912_Buster,56,63,47,51,56,63
210428_125912_Buster,16,16,16,29,41,47
210428_125912_Buster,23,23,23,36,46,48
210428_125912_Buster,44,48,17,24,44,48
210428_125912_Buster,43,39,23,39,43,60
210428_125912_Buster,6,NaN,6,20,34,49
210428_125912_Buster,55,NaN,17,36,55,58
210428_125912_Buster,15,14,10,14,15,57
210428_125912_Buster,64,NaN,8,16,61,64
210428_125912_Buster,10,10,4,10,13,36
210428_125912_Buster,3,3,3,24,37,60
210428_125912_Buster,49,30,4,8,30,49
210428_125912_Buster,11,11,11,28,37,58
210428_125912_Buster,25,26,25,26,34,58
210428_125912_Buster,57,62,24,39,57,62
210428_125912_Buster,58,56,38,56,58,63
210428_125912_Buster,20,NaN,8,19,20,29
210428_125912_Buster,39,38,12,38,39,40
210428_125912_Buster,38,49,5,20,38,49
210428_125912_Buster,52,52,5,42,48,52
210428_125912_Buster,60,60,20,32,59,60
210428_125912_Buster,45,NaN,7,17,22,45
210428_125912_Buster,63,63,29,34,38,63
210428_125912_Buster,13,13,1,2,13,47
210428_125912_Buster,2,44,2,34,44,54
210428_125912_Buster,40,NaN,9,26,40,55
210428_125912_Buster,62,4,4,17,57,62
210428_125912_Buster,61,55,31,51,55,61
210428_125912_Buster,4,60,4,19,60,61
210428_125912_Buster,51,51,18,24,42,51
210428_125912_Buster,28,NaN,28,32,41,48
210428_125912_Buster,17,17,1,4,17,36
210428_125912_Buster,22,22,13,21,22,47
210428_125912_Buster,31,29,8,29,31,39
210428_125912_Buster,32,32,11,12,20,32
210428_125912_Buster,36,36,21,27,36,61
210428_125912_Buster,7,NaN,7,30,36,60
210428_125912_Buster,33,11,11,15,33,39
210428_125912_Buster,24,NaN,17,24,34,54
210428_125912_Buster,59,59,21,25,38,59
210428_125912_Buster,9,1,1,2,9,37
210428_125912_Buster,53,26,19,21,26,53
210428_125912_Buster,18,18,1,18,34,64
210428_125912_Buster,1,10,1,10,24,33
210428_125912_Buster,50,42,8,19,42,50
210428_125912_Buster,54,54,23,50,52,54
210428_125912_Buster,48,NaN,23,30,40,48
210428_125912_Buster,21,53,20,21,42,53
210428_125912_Buster,14,14,7,14,31,33
210428_125912_Buster,30,52,30,52,55,59
210428_125912_Buster,12,33,12,33,54,63
210428_125912_Buster,5,5,5,17,42,56
210428_125912_Buster,41,60,25,41,43,60
210428_125912_Buster,35,NaN,3,5,35,39
210428_125912_Buster,26,NaN,14,26,41,60
210428_125912_Buster,42,42,11,19,26,42
210428_125912_Buster,27,27,27,40,54,64
210428_125912_Buster,47,26,26,47,48,61
210428_125912_Buster,34,34,7,23,34,41
210428_125912_Buster,37,37,25,31,32,37
210428_125912_Buster,29,29,21,29,42,45
210428_125912_Buster,8,11,5,8,10,11
210428_125912_Buster,46,46,30,46,50,52
210428_125912_Buster,54,NaN,13,39,54,59
210428_125912_Buster,3,3,3,9,38,42
210428_125912_Buster,32,32,8,19,32,43
210428_125912_Buster,28,NaN,21,28,29,33
210428_125912_Buster,60,60,9,37,50,60
210428_125912_Buster,45,4,4,22,23,45
210428_125912_Buster,22,NaN,22,28,39,61
210428_125912_Buster,30,25,7,25,27,30
210428_125912_Buster,10,10,10,16,43,56
210428_125912_Buster,16,NaN,16,24,40,54
210428_125912_Buster,1,4,1,4,18,57
210428_125912_Buster,6,6,6,32,37,56
210428_125912_Buster,43,NaN,12,37,43,64
210428_125912_Buster,51,37,1,31,37,51
210428_125912_Buster,62,61,2,35,61,62
210428_125912_Buster,29,29,3,29,44,57
210428_125912_Buster,39,39,18,39,46,58
210428_125912_Buster,18,18,8,18,37,44
210428_125912_Buster,12,NaN,7,12,46,64
210428_125912_Buster,25,25,14,25,26,42
210428_125912_Buster,5,10,3,5,10,23
210428_125912_Buster,4,NaN,4,40,43,57
210428_125912_Buster,56,60,8,43,56,60
210428_125912_Buster,57,54,28,37,54,57
210428_125912_Buster,11,9,9,11,32,50
210428_125912_Buster,36,NaN,20,27,36,61
210428_125912_Buster,2,64,2,24,50,64
210428_125912_Buster,23,23,3,23,28,40
210428_125912_Buster,58,NaN,1,28,51,58
210428_125912_Buster,47,47,10,16,47,59
210428_125912_Buster,40,40,9,18,30,40
210428_125912_Buster,53,53,11,53,61,64
210428_125912_Buster,31,31,26,31,34,44
210428_125912_Buster,38,NaN,7,12,38,63
210428_125912_Buster,9,9,9,27,35,50
210428_125912_Buster,33,33,25,33,45,53
210428_125912_Buster,15,15,15,52,56,62
210428_125912_Buster,55,55,22,50,55,63
210428_125912_Buster,59,59,13,52,59,60
210428_125912_Buster,63,5,5,35,36,63
210428_125912_Buster,44,44,16,29,42,44
210428_125912_Buster,13,NaN,13,45,49,54
210428_125912_Buster,41,41,3,11,14,41
210428_125912_Buster,48,48,4,11,14,48
210428_125912_Buster,61,NaN,23,33,60,61
210428_125912_Buster,50,NaN,8,17,32,50
210428_125912_Buster,42,NaN,6,42,54,62
210428_125912_Buster,20,21,20,21,28,51
210428_125912_Buster,26,26,6,26,28,53
210428_125912_Buster,52,52,21,52,59,62
210428_125912_Buster,17,NaN,17,23,32,60
210428_125912_Buster,8,54,8,17,51,54
210428_125912_Buster,19,NaN,16,19,58,59
210428_125912_Buster,46,54,19,46,54,55
210428_125912_Buster,37,NaN,34,37,52,53
210428_125912_Buster,21,21,21,61,62,63
210428_125912_Buster,14,14,8,14,46,58
210428_125912_Buster,34,34,20,25,28,34
210428_125912_Buster,49,NaN,35,49,60,63
210428_125912_Buster,24,24,24,38,41,44
210428_125912_Buster,7,NaN,7,8,33,54
210428_125912_Buster,35,35,17,28,35,51
210428_125912_Buster,27,NaN,6,8,27,48
210428_125912_Buster,64,64,21,33,63,64
210428_125912_Buster,29,21,21,22,29,37
210428_125912_Buster,5,60,5,26,29,60
210428_125912_Buster,46,NaN,9,12,35,46
210428_125912_Buster,58,58,54,55,58,64
210428_125912_Buster,13,13,13,14,28,58
210428_125912_Buster,4,NaN,4,17,19,27
210428_125912_Buster,33,33,9,26,27,33
210428_125912_Buster,12,20,12,20,30,62
210428_125912_Buster,51,51,18,35,43,51
210428_125912_Buster,1,NaN,1,9,18,52
210428_125912_Buster,20,34,7,20,34,60
210428_125912_Buster,42,NaN,19,28,42,44
210428_125912_Buster,61,61,38,45,55,61
210428_125912_Buster,28,28,2,6,28,54
210428_125912_Buster,34,NaN,13,34,50,58
210428_125912_Buster,9,9,9,46,49,59
210428_125912_Buster,7,NaN,7,24,52,64
210428_125912_Buster,37,37,29,33,37,57
210428_125912_Buster,18,23,18,19,23,50
210428_125912_Buster,45,63,35,40,45,63
210428_125912_Buster,44,NaN,28,30,44,63
210428_125912_Buster,15,17,12,15,17,23
210428_125912_Buster,19,14,14,19,26,39
210428_125912_Buster,47,39,27,39,47,57
210428_125912_Buster,64,64,6,8,43,64
210428_125912_Buster,40,48,27,40,48,54
210428_125912_Buster,23,24,14,23,24,45
210428_125912_Buster,35,35,1,16,35,63
210428_125912_Buster,53,NaN,7,12,29,53
210428_125912_Buster,38,NaN,6,38,56,63
210428_125912_Buster,39,39,7,22,27,39
210428_125912_Buster,11,11,4,11,32,44
210428_125912_Buster,10,NaN,2,10,40,58
210428_125912_Buster,52,58,16,23,52,58
210428_125912_Buster,32,32,20,32,39,59
210428_125912_Buster,49,49,31,49,53,62
210428_125912_Buster,60,60,14,37,45,60
210428_125912_Buster,22,25,12,22,25,54
210428_125912_Buster,24,41,10,13,24,41
210428_125912_Buster,3,2,2,3,31,32
210428_125912_Buster,55,55,31,53,55,63
210428_125912_Buster,41,NaN,7,10,41,52
210428_125912_Buster,30,30,8,30,48,51
210428_125912_Buster,50,54,38,50,54,55
210428_125912_Buster,56,56,1,17,27,56
210428_125912_Buster,36,NaN,18,35,36,48
210428_125912_Buster,31,50,31,50,52,60
210428_125912_Buster,8,8,8,20,23,50
210428_125912_Buster,17,18,3,11,17,18
210428_125912_Buster,2,NaN,2,12,21,45
210428_125912_Buster,48,38,38,48,58,63
210428_125912_Buster,26,37,13,25,26,37
210428_125912_Buster,14,13,13,14,43,60
210428_125912_Buster,57,57,7,12,35,57
210428_125912_Buster,59,59,39,44,57,59
210428_125912_Buster,54,54,8,20,54,60
210428_125912_Buster,27,27,3,27,50,60
210428_125912_Buster,21,21,21,36,44,46
210428_125912_Buster,63,NaN,15,26,33,63
210428_125912_Buster,25,NaN,5,25,38,64
210428_125912_Buster,62,NaN,35,46,61,62
210428_125912_Buster,43,46,39,43,46,59
210428_125912_Buster,16,NaN,16,28,33,54
210428_125912_Buster,6,6,6,11,50,52
210428_125912_Buster,26,NaN,3,7,16,26
210428_125912_Buster,29,32,29,32,40,63
210428_125912_Buster,46,46,2,9,33,46
210428_125912_Buster,3,NaN,3,5,24,43
210428_125912_Buster,23,23,23,31,44,51
210428_125912_Buster,21,28,15,21,28,35
210428_125912_Buster,1,1,1,18,47,60
210428_125912_Buster,47,30,28,30,47,49
210428_125912_Buster,53,53,2,8,33,53
210428_125912_Buster,38,NaN,38,39,50,62
210428_125912_Buster,30,NaN,30,39,41,56
210428_125912_Buster,19,19,6,19,38,51
210428_125912_Buster,11,11,11,30,38,58
210428_125912_Buster,54,NaN,2,7,54,64
210428_125912_Buster,62,62,15,16,44,62
210428_125912_Buster,18,14,14,18,28,49
210428_125912_Buster,2,2,2,9,24,43
210428_125912_Buster,52,NaN,9,11,41,52
210428_125912_Buster,57,NaN,22,32,51,57
210428_125912_Buster,27,27,2,27,34,44
210428_125912_Buster,48,48,3,6,48,49
210428_125912_Buster,35,NaN,3,21,35,62
210428_125912_Buster,60,60,22,35,36,60
210428_125912_Buster,6,NaN,1,3,6,24
210428_125912_Buster,41,52,23,25,41,52
210428_125912_Buster,51,NaN,29,49,51,54
210428_125912_Buster,8,53,8,53,58,63
210428_125912_Buster,16,NaN,8,16,27,54
210428_125912_Buster,32,NaN,7,8,32,35
210428_125912_Buster,34,26,3,4,26,34
210428_125912_Buster,61,45,14,45,56,61
210428_125912_Buster,28,28,13,28,30,34
210428_125912_Buster,20,NaN,7,20,33,34
210428_125912_Buster,37,NaN,13,19,23,37
210428_125912_Buster,55,55,3,28,52,55
210428_125912_Buster,14,14,14,24,35,36
210428_125912_Buster,9,9,9,15,43,62
210428_125912_Buster,59,NaN,17,39,47,59
210428_125912_Buster,5,5,5,21,43,63
210428_125912_Buster,45,5,5,29,45,48
210428_125912_Buster,15,31,15,31,51,53
210428_125912_Buster,43,NaN,14,43,56,61
210428_125912_Buster,64,64,1,53,54,64
210428_125912_Buster,50,NaN,14,42,44,50
210428_125912_Buster,10,10,10,20,23,39
210428_125912_Buster,56,56,25,27,38,56
210428_125912_Buster,39,NaN,2,19,39,40
210428_125912_Buster,58,58,19,26,36,58
210428_125912_Buster,22,NaN,12,22,28,33
210428_125912_Buster,36,36,6,28,36,44
210428_125912_Buster,13,13,13,35,38,57
210428_125912_Buster,7,NaN,7,13,20,45
210428_125912_Buster,31,31,2,16,31,42
210428_125912_Buster,42,NaN,2,26,40,42
210428_125912_Buster,4,57,1,4,43,57
210428_125912_Buster,24,24,4,5,15,24
210428_125912_Buster,33,37,14,33,37,63
210428_125912_Buster,63,NaN,6,10,61,63
210428_125912_Buster,40,38,9,14,38,40
210428_125912_Buster,25,25,21,25,30,40
210428_125912_Buster,12,12,3,12,44,47
210428_125912_Buster,44,59,20,21,44,59
210428_125912_Buster,17,17,17,19,48,59
210428_125912_Buster,49,NaN,46,49,52,53
210428_125912_Buster,22,22,7,22,32,41
210428_125912_Buster,63,NaN,32,39,60,63
210428_125912_Buster,61,NaN,19,47,61,62
210428_125912_Buster,24,NaN,5,24,42,62
210428_125912_Buster,30,NaN,16,30,39,61
210428_125912_Buster,2,NaN,2,19,60,61
210428_125912_Buster,57,57,14,34,52,57
210428_125912_Buster,21,14,14,17,21,26
210428_125912_Buster,62,NaN,13,25,33,62
210428_125912_Buster,40,40,4,10,19,40
210428_125912_Buster,26,37,22,26,37,56
210428_125912_Buster,19,60,19,22,41,60
210428_125912_Buster,7,NaN,7,11,23,40
210428_125912_Buster,48,NaN,9,38,45,48
210428_125912_Buster,33,22,17,22,32,33
210428_125912_Buster,23,21,7,21,23,49
210428_125912_Buster,32,NaN,11,32,39,59
210428_125912_Buster,41,43,18,23,41,43
210428_125912_Buster,49,NaN,27,33,49,61
210428_125912_Buster,29,23,11,17,23,29
210428_125912_Buster,38,NaN,21,38,44,61
210428_125912_Buster,45,41,22,41,45,63
210428_125912_Buster,1,NaN,1,8,13,18
210428_125912_Buster,46,3,3,22,36,46
210428_125912_Buster,42,42,7,40,42,60
210428_125912_Buster,28,45,22,23,28,45
210428_125912_Buster,5,NaN,5,11,29,49
210428_125912_Buster,58,58,16,19,28,58
210428_125912_Buster,25,NaN,18,25,28,57
210428_125912_Buster,27,NaN,27,46,59,61
210428_125912_Buster,56,NaN,18,19,56,60
210428_125912_Buster,6,NaN,3,6,11,18
210428_125912_Buster,31,NaN,18,31,44,56
210428_125912_Buster,4,21,4,9,13,21
210428_125912_Buster,10,NaN,1,10,30,42
210428_125912_Buster,37,NaN,15,37,48,52
210428_125912_Buster,16,17,2,16,17,51
210428_125912_Buster,64,19,19,37,50,64
210428_125912_Buster,55,55,45,54,55,63
210428_125912_Buster,53,NaN,2,3,26,53
210428_125912_Buster,13,13,13,14,15,58
210428_125912_Buster,36,36,1,10,36,59
210428_125912_Buster,60,NaN,3,10,27,60
210428_125912_Buster,43,43,25,41,43,45
210428_125912_Buster,15,NaN,15,46,50,53
210428_125912_Buster,52,NaN,7,12,43,52
210428_125912_Buster,35,35,14,35,52,61
210428_125912_Buster,18,NaN,16,18,39,60
210428_125912_Buster,3,NaN,3,9,19,64
210428_125912_Buster,14,14,14,43,44,54
210428_125912_Buster,54,54,46,54,57,64
210428_125912_Buster,44,6,6,20,36,44
210428_125912_Buster,20,NaN,6,19,20,62
210428_125912_Buster,11,NaN,5,11,53,61
210428_125912_Buster,9,NaN,2,9,55,62
210428_125912_Buster,39,16,2,3,16,39
210428_125912_Buster,34,45,34,36,44,45
210428_125912_Buster,59,59,13,30,59,60
210428_125912_Buster,51,NaN,1,8,39,51
210428_125912_Buster,17,NaN,1,8,17,50
210428_125912_Buster,12,12,12,17,39,64
210428_125912_Buster,57,NaN,18,27,48,57
210428_125912_Buster,28,24,24,28,39,41
210428_125912_Buster,36,NaN,1,13,16,36
210428_125912_Buster,23,27,5,23,27,29
210428_125912_Buster,17,17,17,27,48,60
210428_125912_Buster,47,NaN,5,38,44,47
210428_125912_Buster,44,33,3,33,39,44
210428_125912_Buster,25,25,8,25,26,36
210428_125912_Buster,62,22,20,22,47,62
210428_125912_Buster,5,5,5,22,30,31
210428_125912_Buster,10,9,9,10,35,43
210428_125912_Buster,33,42,29,33,42,64
210428_125912_Buster,58,2,2,42,53,58
210428_125912_Buster,50,NaN,33,48,50,51
210428_125912_Buster,42,NaN,37,42,51,52
210428_125912_Buster,12,11,11,12,36,56
210428_125912_Buster,30,30,7,30,41,49
210428_125912_Buster,41,41,13,37,41,48
210428_125912_Buster,64,NaN,3,54,58,64
210428_125912_Buster,24,NaN,2,24,46,64
210428_125912_Buster,32,32,2,32,61,62
210428_125912_Buster,55,50,17,35,50,55
210428_125912_Buster,40,33,14,33,40,41
210428_125912_Buster,20,20,1,17,20,64
210428_125912_Buster,31,31,10,12,31,48
210428_125912_Buster,1,24,1,6,24,62
210428_125912_Buster,59,34,6,8,34,59
210428_125912_Buster,27,NaN,1,2,26,27
210428_125912_Buster,18,18,15,18,24,46
