dirname,cues,chosen,choices_1,choices_2,choices_3,choices_4
210502_141210_Pollux,7,1,7,10,30,45
210502_141210_Pollux,33,NaN,7,33,44,57
210502_141210_Pollux,30,2,1,30,45,51
210502_141210_Pollux,28,1,25,28,32,55
210502_141210_Pollux,31,NaN,30,31,57,60
210502_141210_Pollux,21,3,9,10,21,43
210502_141210_Pollux,20,NaN,15,20,25,27
210502_141210_Pollux,3,1,3,35,39,63
210502_141210_Pollux,13,1,3,13,44,48
210502_141210_Pollux,24,1,24,28,34,61
210502_141210_Pollux,62,2,3,47,59,62
210502_141210_Pollux,60,NaN,3,10,59,60
210502_141210_Pollux,36,4,9,24,28,36
210502_141210_Pollux,50,3,38,39,50,63
210502_141210_Pollux,58,4,25,50,53,58
210502_141210_Pollux,9,NaN,9,22,38,44
210502_141210_Pollux,55,4,30,49,53,55
210502_141210_Pollux,5,NaN,5,15,53,56
210502_141210_Pollux,19,1,16,19,20,21
210502_141210_Pollux,17,1,17,25,29,35
210502_141210_Pollux,31,4,2,25,26,31
210502_141210_Pollux,15,3,6,7,15,63
210502_141210_Pollux,39,NaN,32,39,40,50
210502_141210_Pollux,60,4,32,49,52,60
210502_141210_Pollux,37,2,1,2,26,37
210502_141210_Pollux,63,NaN,12,17,30,63
210502_141210_Pollux,62,4,15,55,57,62
210502_141210_Pollux,41,NaN,32,41,46,58
210502_141210_Pollux,54,1,6,37,48,54
210502_141210_Pollux,47,NaN,32,34,47,58
210502_141210_Pollux,14,1,14,28,31,58
210502_141210_Pollux,21,NaN,13,21,26,37
210502_141210_Pollux,44,4,10,31,33,44
210502_141210_Pollux,25,NaN,25,30,37,55
210502_141210_Pollux,38,NaN,33,38,52,54
210502_141210_Pollux,1,1,1,10,39,51
210502_141210_Pollux,46,2,2,38,46,64
210502_141210_Pollux,27,1,21,27,42,54
210502_141210_Pollux,48,4,3,28,29,48
210502_141210_Pollux,26,NaN,15,26,47,57
210502_141210_Pollux,35,NaN,25,35,36,45
210502_141210_Pollux,59,1,5,24,34,59
210502_141210_Pollux,24,4,2,18,24,28
210502_141210_Pollux,12,3,9,12,26,49
210502_141210_Pollux,16,1,16,22,30,62
210502_141210_Pollux,56,1,4,34,35,56
210502_141210_Pollux,57,NaN,26,47,52,57
210502_141210_Pollux,11,1,11,18,19,40
210502_141210_Pollux,6,1,6,36,59,61
210502_141210_Pollux,33,1,33,42,47,48
210502_141210_Pollux,23,3,4,23,55,62
210502_141210_Pollux,51,2,30,51,60,63
210502_141210_Pollux,42,2,42,52,53,55
210502_141210_Pollux,43,2,16,30,43,51
210502_141210_Pollux,30,2,7,30,55,56
210502_141210_Pollux,52,NaN,11,28,40,52
210502_141210_Pollux,18,2,6,18,44,47
210502_141210_Pollux,49,3,9,33,42,49
210502_141210_Pollux,7,2,7,18,30,61
210502_141210_Pollux,53,NaN,16,18,47,53
210502_141210_Pollux,2,1,2,5,22,36
210502_141210_Pollux,45,4,3,14,45,48
210502_141210_Pollux,20,NaN,20,25,47,48
210502_141210_Pollux,10,1,10,18,38,47
210502_141210_Pollux,64,3,5,22,61,64
210502_141210_Pollux,4,3,4,5,6,11
210502_141210_Pollux,22,NaN,6,8,22,61
210502_141210_Pollux,8,1,8,32,40,41
210502_141210_Pollux,3,NaN,3,7,25,64
210502_141210_Pollux,61,NaN,30,38,52,61
210502_141210_Pollux,28,NaN,3,23,28,38
210502_141210_Pollux,34,NaN,5,34,53,64
210502_141210_Pollux,13,2,7,13,48,57
210502_141210_Pollux,40,1,16,39,40,47
210502_141210_Pollux,32,NaN,9,32,54,57
210502_141210_Pollux,29,4,3,6,29,34
210502_141210_Pollux,17,NaN,17,23,24,44
210502_141210_Pollux,20,NaN,10,14,20,48
210502_141210_Pollux,58,NaN,26,53,55,58
210502_141210_Pollux,32,3,32,35,52,56
210502_141210_Pollux,44,NaN,5,8,34,44
210502_141210_Pollux,12,1,12,21,29,57
210502_141210_Pollux,31,3,6,26,31,56
210502_141210_Pollux,61,2,1,37,57,61
210502_141210_Pollux,51,NaN,13,39,40,51
210502_141210_Pollux,7,2,7,15,38,48
210502_141210_Pollux,10,NaN,10,27,49,59
210502_141210_Pollux,45,2,5,45,57,62
210502_141210_Pollux,16,1,16,19,22,47
210502_141210_Pollux,47,NaN,7,14,40,47
210502_141210_Pollux,29,1,28,29,39,58
210502_141210_Pollux,50,4,17,18,36,50
210502_141210_Pollux,52,4,15,18,20,52
210502_141210_Pollux,23,2,19,23,44,64
210502_141210_Pollux,26,3,14,26,30,61
210502_141210_Pollux,37,3,18,21,37,63
210502_141210_Pollux,63,2,44,55,61,63
210502_141210_Pollux,34,3,11,16,34,57
210502_141210_Pollux,30,3,18,21,30,62
210502_141210_Pollux,62,4,13,23,26,62
210502_141210_Pollux,11,3,2,4,11,39
210502_141210_Pollux,38,NaN,1,8,10,38
210502_141210_Pollux,3,1,2,3,38,47
210502_141210_Pollux,27,NaN,19,27,28,48
210502_141210_Pollux,54,NaN,3,54,59,64
210502_141210_Pollux,46,3,19,37,46,62
210502_141210_Pollux,1,1,1,36,59,60
210502_141210_Pollux,60,NaN,19,46,53,60
210502_141210_Pollux,9,NaN,6,9,43,50
210502_141210_Pollux,40,NaN,23,28,29,40
210502_141210_Pollux,39,2,7,36,39,59
210502_141210_Pollux,4,3,4,6,32,57
210502_141210_Pollux,53,NaN,6,21,53,54
210502_141210_Pollux,41,3,16,25,41,59
210502_141210_Pollux,48,3,36,48,50,51
210502_141210_Pollux,33,NaN,7,10,22,33
210502_141210_Pollux,42,2,38,42,48,54
210502_141210_Pollux,15,NaN,8,15,40,63
210502_141210_Pollux,43,4,2,6,28,43
210502_141210_Pollux,55,NaN,24,25,46,55
210502_141210_Pollux,14,2,9,14,56,57
210502_141210_Pollux,28,NaN,28,35,41,61
210502_141210_Pollux,21,1,21,54,57,58
210502_141210_Pollux,18,3,3,10,18,56
210502_141210_Pollux,5,1,5,12,23,38
210502_141210_Pollux,56,NaN,1,37,51,56
210502_141210_Pollux,24,1,20,24,47,52
210502_141210_Pollux,49,4,13,40,45,49
210502_141210_Pollux,22,3,22,28,35,47
210502_141210_Pollux,36,4,2,16,24,36
210502_141210_Pollux,19,3,17,19,34,53
210502_141210_Pollux,25,1,25,33,34,38
210502_141210_Pollux,59,4,25,36,50,59
210502_141210_Pollux,6,NaN,6,40,45,47
210502_141210_Pollux,57,2,3,57,58,64
210502_141210_Pollux,13,1,13,31,33,58
210502_141210_Pollux,2,NaN,2,18,33,34
210502_141210_Pollux,8,2,8,11,29,63
210502_141210_Pollux,64,4,22,31,47,64
210502_141210_Pollux,35,4,8,16,21,35
210502_141210_Pollux,48,NaN,28,48,56,62
210502_141210_Pollux,16,3,1,7,16,40
210502_141210_Pollux,35,NaN,28,35,39,45
210502_141210_Pollux,55,NaN,21,29,50,55
210502_141210_Pollux,29,NaN,7,19,27,29
210502_141210_Pollux,5,2,5,6,8,14
210502_141210_Pollux,30,NaN,15,21,30,61
210502_141210_Pollux,56,NaN,17,40,56,59
210502_141210_Pollux,2,NaN,2,18,49,57
210502_141210_Pollux,57,3,20,29,57,59
210502_141210_Pollux,10,1,10,25,30,52
210502_141210_Pollux,18,NaN,18,22,24,31
210502_141210_Pollux,33,NaN,31,33,60,63
210502_141210_Pollux,38,4,17,27,32,38
210502_141210_Pollux,27,3,12,27,30,46
210502_141210_Pollux,61,NaN,20,34,43,61
210502_141210_Pollux,44,4,15,36,44,52
210502_141210_Pollux,39,2,24,31,39,56
210502_141210_Pollux,53,4,2,20,41,53
210502_141210_Pollux,59,2,1,17,36,59
210502_141210_Pollux,7,NaN,7,20,51,62
210502_141210_Pollux,25,NaN,6,25,33,51
210502_141210_Pollux,64,NaN,31,37,40,64
210502_141210_Pollux,51,3,15,16,43,51
210502_141210_Pollux,23,4,8,21,23,37
210502_141210_Pollux,63,4,32,51,52,63
210502_141210_Pollux,49,4,4,24,44,49
210502_141210_Pollux,19,NaN,2,11,19,32
210502_141210_Pollux,31,1,31,48,51,62
210502_141210_Pollux,4,1,4,15,44,48
210502_141210_Pollux,60,NaN,10,36,60,64
210502_141210_Pollux,50,NaN,16,46,50,58
210502_141210_Pollux,6,NaN,6,25,37,54
210502_141210_Pollux,26,4,8,22,26,39
210502_141210_Pollux,8,NaN,8,9,26,34
210502_141210_Pollux,1,1,1,9,15,41
210502_141210_Pollux,32,2,22,25,29,32
210502_141210_Pollux,17,3,10,15,17,51
210502_141210_Pollux,28,NaN,3,19,28,47
210502_141210_Pollux,58,NaN,8,36,43,58
210502_141210_Pollux,13,1,13,40,42,61
210502_141210_Pollux,3,NaN,3,24,42,47
210502_141210_Pollux,12,NaN,12,14,53,57
210502_141210_Pollux,45,4,27,41,45,61
210502_141210_Pollux,14,NaN,14,29,31,56
210502_141210_Pollux,37,3,15,37,53,56
210502_141210_Pollux,40,3,28,33,40,64
210502_141210_Pollux,15,1,4,15,19,31
210502_141210_Pollux,41,NaN,2,23,41,54
210502_141210_Pollux,43,4,2,9,26,43
210502_141210_Pollux,34,3,7,34,41,51
210502_141210_Pollux,52,NaN,2,40,52,55
210502_141210_Pollux,21,2,8,21,23,60
210502_141210_Pollux,24,2,16,24,29,43
210502_141210_Pollux,42,4,13,27,42,51
210502_141210_Pollux,47,NaN,22,41,43,47
210502_141210_Pollux,46,NaN,13,32,46,64
210502_141210_Pollux,36,3,3,9,36,53
210502_141210_Pollux,9,3,9,13,39,61
210502_141210_Pollux,62,3,41,59,62,63
210502_141210_Pollux,20,1,14,20,44,47
210502_141210_Pollux,22,1,22,24,49,62
210502_141210_Pollux,54,2,12,14,25,54
210502_141210_Pollux,11,1,11,42,60,63
210502_141210_Pollux,51,4,26,32,51,59
210502_141210_Pollux,58,NaN,1,13,48,58
210502_141210_Pollux,55,3,1,51,55,58
210502_141210_Pollux,48,2,2,48,56,57
210502_141210_Pollux,62,4,12,23,53,62
210502_141210_Pollux,31,2,31,33,47,51
210502_141210_Pollux,13,2,13,17,37,54
210502_141210_Pollux,19,NaN,10,19,32,50
210502_141210_Pollux,28,2,4,28,36,41
210502_141210_Pollux,5,NaN,5,19,20,62
210502_141210_Pollux,4,3,4,12,16,58
210502_141210_Pollux,9,1,9,13,16,19
210502_141210_Pollux,22,4,4,9,22,23
210502_141210_Pollux,11,NaN,11,15,47,59
210502_141210_Pollux,3,1,3,6,14,22
210502_141210_Pollux,15,1,2,15,32,53
210502_141210_Pollux,18,3,2,8,18,25
210502_141210_Pollux,40,NaN,10,26,36,40
210502_141210_Pollux,45,NaN,3,21,45,61
210502_141210_Pollux,37,NaN,1,4,37,46
210502_141210_Pollux,50,NaN,31,48,50,62
210502_141210_Pollux,29,NaN,29,31,43,64
210502_141210_Pollux,25,4,25,35,43,48
210502_141210_Pollux,32,NaN,24,32,56,58
210502_141210_Pollux,49,NaN,35,43,49,64
210502_141210_Pollux,23,NaN,1,23,38,42
210502_141210_Pollux,17,NaN,17,26,58,64
210502_141210_Pollux,56,NaN,23,40,53,56
210502_141210_Pollux,52,2,4,20,30,52
210502_141210_Pollux,35,3,30,35,44,45
210502_141210_Pollux,10,1,10,29,51,57
210502_141210_Pollux,8,1,8,16,20,30
210502_141210_Pollux,36,1,34,36,58,63
210502_141210_Pollux,64,NaN,9,10,40,64
210502_141210_Pollux,44,NaN,24,32,39,44
210502_141210_Pollux,46,NaN,3,27,45,46
210502_141210_Pollux,30,NaN,14,19,30,52
210502_141210_Pollux,57,1,4,22,55,57
210502_141210_Pollux,20,NaN,4,20,47,57
210502_141210_Pollux,6,1,6,48,54,61
210502_141210_Pollux,12,1,12,19,51,61
210502_141210_Pollux,59,1,13,49,58,59
210502_141210_Pollux,1,1,1,7,30,42
210502_141210_Pollux,53,NaN,16,22,53,59
210502_141210_Pollux,33,NaN,4,33,34,62
210502_141210_Pollux,2,1,2,28,38,52
210502_141210_Pollux,54,NaN,19,33,54,57
210502_141210_Pollux,42,NaN,1,26,42,43
210502_141210_Pollux,26,NaN,1,24,26,47
210502_141210_Pollux,60,4,32,38,54,60
210502_141210_Pollux,63,4,27,35,61,63
210502_141210_Pollux,38,3,12,38,45,63
210502_141210_Pollux,14,NaN,5,14,16,33
210502_141210_Pollux,39,NaN,5,18,24,39
210502_141210_Pollux,7,1,7,35,43,55
210502_141210_Pollux,27,1,19,27,31,52
210502_141210_Pollux,21,NaN,3,5,21,39
210502_141210_Pollux,24,NaN,21,24,52,58
210502_141210_Pollux,16,1,16,37,58,63
210502_141210_Pollux,41,2,5,30,41,55
210502_141210_Pollux,47,3,3,28,42,47
210502_141210_Pollux,61,NaN,9,54,61,62
210502_141210_Pollux,43,2,6,22,43,59
210502_141210_Pollux,34,3,13,32,34,56
210502_141210_Pollux,42,NaN,28,30,42,60
210502_141210_Pollux,29,NaN,8,12,29,45
210502_141210_Pollux,50,3,1,38,50,51
210502_141210_Pollux,2,NaN,2,8,17,28
210502_141210_Pollux,3,2,3,5,28,37
210502_141210_Pollux,19,1,7,19,37,58
210502_141210_Pollux,11,1,11,23,34,54
210502_141210_Pollux,38,NaN,7,23,32,38
210502_141210_Pollux,8,4,4,8,56,58
210502_141210_Pollux,32,1,4,20,32,59
210502_141210_Pollux,30,2,18,30,61,63
210502_141210_Pollux,21,3,4,10,21,35
210502_141210_Pollux,13,1,13,21,29,63
210502_141210_Pollux,5,1,5,25,52,53
210502_141210_Pollux,36,3,29,36,50,57
210502_141210_Pollux,17,3,3,9,17,37
210502_141210_Pollux,4,NaN,4,24,38,50
210502_141210_Pollux,54,4,11,14,15,54
210502_141210_Pollux,40,4,17,24,40,46
210502_141210_Pollux,26,3,26,40,53,56
210502_141210_Pollux,14,2,3,14,33,62
210502_141210_Pollux,6,NaN,6,12,22,46
210502_141210_Pollux,43,NaN,30,35,39,43
210502_141210_Pollux,62,NaN,6,52,61,62
210502_141210_Pollux,22,1,22,40,42,55
210502_141210_Pollux,24,2,11,24,40,44
210502_141210_Pollux,59,4,21,39,49,59
210502_141210_Pollux,33,4,13,20,33,44
210502_141210_Pollux,63,2,11,28,61,63
210502_141210_Pollux,9,2,9,54,55,63
210502_141210_Pollux,52,4,26,31,44,52
210502_141210_Pollux,41,NaN,4,5,37,41
210502_141210_Pollux,34,NaN,11,33,34,56
210502_141210_Pollux,56,4,6,20,24,56
210502_141210_Pollux,12,NaN,12,32,42,62
210502_141210_Pollux,10,NaN,1,8,10,50
210502_141210_Pollux,61,4,18,29,43,61
210502_141210_Pollux,64,NaN,24,34,42,64
210502_141210_Pollux,7,1,7,8,40,41
210502_141210_Pollux,20,1,20,24,38,43
210502_141210_Pollux,16,NaN,4,16,58,64
210502_141210_Pollux,1,4,1,28,50,61
210502_141210_Pollux,44,4,11,15,18,44
210502_141210_Pollux,37,NaN,5,11,21,37
210502_141210_Pollux,23,NaN,23,26,45,52
210502_141210_Pollux,27,4,15,21,27,37
210502_141210_Pollux,35,NaN,10,35,45,60
210502_141210_Pollux,58,2,4,28,43,58
210502_141210_Pollux,28,1,20,28,35,55
210502_141210_Pollux,45,4,7,9,14,45
210502_141210_Pollux,53,3,10,38,53,62
210502_141210_Pollux,15,4,15,29,31,55
210502_141210_Pollux,57,3,5,36,55,57
210502_141210_Pollux,49,NaN,30,42,45,49
210502_141210_Pollux,46,2,12,46,61,63
210502_141210_Pollux,39,NaN,14,39,50,51
210502_141210_Pollux,25,3,5,10,25,46
210502_141210_Pollux,31,4,9,20,31,36
210502_141210_Pollux,18,1,18,21,42,51
210502_141210_Pollux,47,NaN,29,41,45,47
210502_141210_Pollux,51,NaN,11,14,48,51
210502_141210_Pollux,48,3,7,20,48,63
210502_141210_Pollux,55,4,3,35,42,55
210502_141210_Pollux,60,NaN,14,39,49,60
210502_141210_Pollux,20,2,1,20,35,45
210502_141210_Pollux,1,NaN,1,23,37,48
210502_141210_Pollux,59,NaN,16,22,42,59
210502_141210_Pollux,5,1,5,7,60,63
210502_141210_Pollux,38,3,16,38,48,54
210502_141210_Pollux,28,NaN,2,28,53,64
210502_141210_Pollux,31,NaN,1,6,26,31
210502_141210_Pollux,40,3,12,36,40,46
210502_141210_Pollux,37,3,5,24,37,57
210502_141210_Pollux,56,4,25,40,56,58
210502_141210_Pollux,42,NaN,8,32,39,42
210502_141210_Pollux,62,2,21,58,62,63
210502_141210_Pollux,58,NaN,15,20,46,58
210502_141210_Pollux,60,NaN,13,47,54,60
210502_141210_Pollux,57,4,36,44,57,61
210502_141210_Pollux,61,NaN,20,21,27,61
210502_141210_Pollux,33,NaN,8,33,54,58
210502_141210_Pollux,14,1,14,41,55,61
210502_141210_Pollux,24,2,24,25,33,43
210502_141210_Pollux,44,4,9,12,17,44
210502_141210_Pollux,10,1,9,10,22,58
210502_141210_Pollux,4,2,4,6,28,38
210502_141210_Pollux,52,NaN,13,28,39,52
210502_141210_Pollux,53,NaN,7,10,17,53
210502_141210_Pollux,6,NaN,6,17,36,37
210502_141210_Pollux,7,NaN,7,8,38,53
210502_141210_Pollux,18,NaN,10,18,31,54
210502_141210_Pollux,36,2,14,26,36,62
210502_141210_Pollux,25,NaN,19,22,25,61
210502_141210_Pollux,55,4,29,42,48,55
210502_141210_Pollux,45,2,13,31,38,45
210502_141210_Pollux,64,2,2,3,60,64
210502_141210_Pollux,30,2,4,18,30,41
210502_141210_Pollux,15,NaN,2,5,15,20
210502_141210_Pollux,22,2,6,22,43,47
210502_141210_Pollux,50,3,41,46,50,54
210502_141210_Pollux,2,NaN,2,7,8,58
210502_141210_Pollux,29,3,1,9,29,55
210502_141210_Pollux,47,3,1,25,42,47
210502_141210_Pollux,27,NaN,12,27,43,47
210502_141210_Pollux,8,NaN,8,20,30,63
210502_141210_Pollux,21,NaN,21,52,54,64
210502_141210_Pollux,39,2,38,39,61,62
210502_141210_Pollux,23,NaN,2,23,38,64
210502_141210_Pollux,54,4,21,26,52,54
210502_141210_Pollux,13,2,2,13,33,57
210502_141210_Pollux,17,NaN,9,17,51,58
210502_141210_Pollux,48,4,33,34,48,52
210502_141210_Pollux,34,4,5,22,34,46
210502_141210_Pollux,49,3,16,22,49,52
210502_141210_Pollux,11,2,11,15,39,46
210502_141210_Pollux,3,NaN,3,32,46,48
210502_141210_Pollux,19,1,19,22,47,56
210502_141210_Pollux,35,2,24,26,35,47
210502_141210_Pollux,51,3,2,12,51,57
210502_141210_Pollux,12,2,2,12,40,45
210502_141210_Pollux,9,NaN,9,36,45,56
210502_141210_Pollux,46,2,6,33,46,53
210502_141210_Pollux,41,3,2,12,41,63
210502_141210_Pollux,63,3,12,29,60,63
210502_141210_Pollux,16,NaN,16,26,28,37
210502_141210_Pollux,43,2,20,31,43,63
210502_141210_Pollux,26,3,17,26,49,62
210502_141210_Pollux,32,1,32,37,50,61
210502_141210_Pollux,16,2,16,17,32,53
210502_141210_Pollux,39,1,19,23,37,39
210502_141210_Pollux,20,2,1,20,48,60
210502_141210_Pollux,44,1,3,21,44,46
210502_141210_Pollux,53,NaN,18,19,23,53
210502_141210_Pollux,23,3,6,12,23,35
210502_141210_Pollux,11,3,11,14,15,61
210502_141210_Pollux,49,NaN,27,45,49,52
210502_141210_Pollux,42,2,19,42,48,55
210502_141210_Pollux,60,NaN,2,56,60,61
210502_141210_Pollux,55,4,20,46,54,55
210502_141210_Pollux,29,NaN,24,29,31,48
210502_141210_Pollux,6,1,6,7,9,40
210502_141210_Pollux,57,NaN,3,19,32,57
210502_141210_Pollux,4,4,4,29,53,63
210502_141210_Pollux,45,2,10,28,33,45
210502_141210_Pollux,24,4,4,8,14,24
210502_141210_Pollux,43,3,8,18,43,52
210502_141210_Pollux,64,1,33,44,60,64
210502_141210_Pollux,5,NaN,5,58,60,62
210502_141210_Pollux,58,4,20,22,24,58
210502_141210_Pollux,38,3,15,25,38,50
210502_141210_Pollux,22,NaN,5,20,22,54
210502_141210_Pollux,54,2,14,54,55,60
210502_141210_Pollux,1,1,1,9,26,63
210502_141210_Pollux,50,3,10,35,48,50
210502_141210_Pollux,2,NaN,2,4,50,53
210502_141210_Pollux,9,1,7,9,37,38
210502_141210_Pollux,27,NaN,1,27,43,54
210503_150949_Pollux,14,NaN,14,17,50,55
210503_150949_Pollux,57,NaN,12,26,41,57
210503_150949_Pollux,42,NaN,1,28,42,61
210503_150949_Pollux,36,NaN,27,36,59,61
210503_150949_Pollux,60,NaN,8,17,49,60
210503_150949_Pollux,56,NaN,12,16,34,56
210503_150949_Pollux,11,NaN,11,14,43,58
210503_150949_Pollux,25,NaN,8,25,37,59
210503_150949_Pollux,61,NaN,8,27,57,61
210503_150949_Pollux,47,3,28,41,47,64
210503_150949_Pollux,53,NaN,7,31,53,61
210503_150949_Pollux,13,2,1,13,25,35
210503_150949_Pollux,45,NaN,32,40,45,58
210503_150949_Pollux,3,NaN,3,31,52,56
210503_150949_Pollux,26,NaN,18,26,31,57
210503_150949_Pollux,27,NaN,27,34,41,47
210503_150949_Pollux,46,NaN,20,33,34,46
210503_150949_Pollux,15,NaN,15,25,50,53
210503_150949_Pollux,5,2,4,5,27,49
210503_150949_Pollux,44,1,24,44,61,62
210503_150949_Pollux,2,NaN,2,19,24,25
210503_150949_Pollux,63,NaN,7,8,12,63
210503_150949_Pollux,59,NaN,45,59,62,64
210503_150949_Pollux,41,2,11,20,41,46
210503_150949_Pollux,62,NaN,13,21,61,62
210503_150949_Pollux,40,NaN,14,26,40,62
210503_150949_Pollux,29,NaN,14,20,29,57
210503_150949_Pollux,22,2,8,22,33,46
210503_150949_Pollux,24,4,7,8,11,24
210503_150949_Pollux,52,NaN,3,8,52,62
210503_150949_Pollux,31,2,25,31,41,42
210503_150949_Pollux,21,1,21,34,56,63
210503_150949_Pollux,33,3,18,21,26,33
210503_150949_Pollux,55,2,3,19,55,56
210503_150949_Pollux,1,1,1,34,38,58
210503_150949_Pollux,7,NaN,7,38,52,57
210503_150949_Pollux,23,2,5,23,40,43
210503_150949_Pollux,28,4,28,36,45,52
210503_150949_Pollux,18,NaN,18,23,26,52
210503_150949_Pollux,43,1,43,58,61,64
210503_150949_Pollux,16,2,13,16,45,56
210503_150949_Pollux,35,1,10,35,45,49
210503_150949_Pollux,64,1,12,32,59,64
210503_150949_Pollux,48,3,19,26,48,50
210503_150949_Pollux,54,NaN,2,4,48,54
210503_150949_Pollux,58,3,1,6,38,58
210503_150949_Pollux,34,1,3,23,34,43
210503_150949_Pollux,4,4,4,5,10,27
210503_150949_Pollux,32,1,18,32,54,59
210503_150949_Pollux,12,1,12,16,18,31
210503_150949_Pollux,6,1,6,16,36,60
210503_150949_Pollux,39,3,34,36,39,49
210503_150949_Pollux,49,1,49,51,55,63
210503_150949_Pollux,51,4,4,10,20,51
210503_150949_Pollux,50,4,2,11,28,50
210503_150949_Pollux,37,4,27,37,41,42
210503_150949_Pollux,17,NaN,17,21,23,27
210503_150949_Pollux,19,NaN,19,35,37,41
210503_150949_Pollux,30,2,8,26,30,44
210503_150949_Pollux,38,NaN,3,10,38,60
210503_150949_Pollux,8,NaN,5,6,8,59
210503_150949_Pollux,9,NaN,9,18,35,62
210503_150949_Pollux,10,2,2,10,34,52
210503_150949_Pollux,20,NaN,2,20,25,45
210503_150949_Pollux,24,NaN,21,24,28,58
210503_150949_Pollux,46,NaN,7,20,37,46
210503_150949_Pollux,15,NaN,1,11,15,46
210503_150949_Pollux,37,4,13,22,37,48
210503_150949_Pollux,58,4,18,21,58,60
210503_150949_Pollux,14,1,14,26,59,60
210503_150949_Pollux,49,NaN,13,25,49,52
210503_150949_Pollux,45,1,45,49,59,63
210503_150949_Pollux,11,1,11,23,54,58
210503_150949_Pollux,26,NaN,2,11,26,31
210503_150949_Pollux,59,1,5,20,59,62
210503_150949_Pollux,52,NaN,33,52,59,60
210503_150949_Pollux,35,3,32,35,43,56
210503_150949_Pollux,51,NaN,2,10,25,51
210503_150949_Pollux,40,4,13,25,36,40
210503_150949_Pollux,31,NaN,11,21,28,31
210503_150949_Pollux,19,1,19,20,29,44
210503_150949_Pollux,63,4,41,44,52,63
210503_150949_Pollux,1,1,1,44,48,59
210503_150949_Pollux,33,4,19,33,46,58
210503_150949_Pollux,23,1,10,19,23,35
210503_150949_Pollux,25,3,24,25,46,51
210503_150949_Pollux,43,NaN,42,43,60,63
210503_150949_Pollux,36,3,6,26,36,53
210503_150949_Pollux,47,3,22,45,47,62
210503_150949_Pollux,7,NaN,7,42,47,49
210503_150949_Pollux,62,4,43,44,49,62
210503_150949_Pollux,29,3,29,34,58,63
210503_150949_Pollux,44,2,10,44,51,60
210503_150949_Pollux,21,NaN,7,21,31,45
210503_150949_Pollux,3,1,3,6,32,55
210503_150949_Pollux,57,NaN,27,28,57,58
210503_150949_Pollux,2,1,2,18,33,57
210503_150949_Pollux,38,3,1,10,38,54
210503_150949_Pollux,10,NaN,6,10,25,38
210503_150949_Pollux,16,2,15,16,42,45
210503_150949_Pollux,27,NaN,1,5,27,37
210503_150949_Pollux,54,4,19,37,40,54
210503_150949_Pollux,4,NaN,1,2,4,57
210503_150949_Pollux,61,3,10,34,60,61
210503_150949_Pollux,12,NaN,11,12,28,58
210503_150949_Pollux,17,2,2,17,36,38
210503_150949_Pollux,32,2,5,32,60,62
210503_150949_Pollux,6,1,6,9,22,27
210503_150949_Pollux,50,NaN,10,25,50,51
210503_150949_Pollux,13,1,13,29,40,48
210503_150949_Pollux,18,NaN,8,18,35,37
210503_150949_Pollux,8,2,8,12,39,53
210503_150949_Pollux,42,1,42,52,56,57
210503_150949_Pollux,5,NaN,5,23,26,58
210503_150949_Pollux,9,3,5,9,17,57
210503_150949_Pollux,34,NaN,32,34,42,58
210503_150949_Pollux,48,4,13,24,35,48
210503_150949_Pollux,56,4,11,23,26,56
210503_150949_Pollux,39,NaN,2,5,39,43
210503_150949_Pollux,28,4,6,14,17,28
210503_150949_Pollux,64,4,20,28,56,64
210503_150949_Pollux,60,4,2,26,60,64
210503_150949_Pollux,22,1,16,22,28,45
210503_150949_Pollux,55,NaN,3,17,31,55
210503_150949_Pollux,20,NaN,14,20,30,47
210503_150949_Pollux,41,4,1,11,21,41
210503_150949_Pollux,53,3,12,30,45,53
210503_150949_Pollux,30,1,30,43,55,58
210503_150949_Pollux,17,NaN,17,27,59,64
210503_150949_Pollux,45,NaN,15,30,44,45
210503_150949_Pollux,19,NaN,19,28,30,64
210503_150949_Pollux,1,1,1,2,31,35
210503_150949_Pollux,54,NaN,10,33,45,54
210503_150949_Pollux,13,1,13,22,26,44
210503_150949_Pollux,58,3,1,5,54,58
210503_150949_Pollux,59,4,23,59,60,64
210503_150949_Pollux,27,3,13,24,27,39
210503_150949_Pollux,33,4,9,17,27,33
210503_150949_Pollux,14,4,14,15,39,46
210503_150949_Pollux,50,2,9,50,56,63
210503_150949_Pollux,23,NaN,6,20,23,63
210503_150949_Pollux,7,NaN,7,11,20,55
210503_150949_Pollux,22,NaN,3,11,14,22
210503_150949_Pollux,38,4,13,20,38,51
210503_150949_Pollux,46,NaN,7,33,43,46
210503_150949_Pollux,64,1,6,33,44,64
210503_150949_Pollux,42,3,5,14,42,58
210503_150949_Pollux,30,4,11,18,24,30
210503_150949_Pollux,6,1,6,20,24,28
210503_150949_Pollux,34,2,7,34,57,60
210503_150949_Pollux,53,1,24,53,58,61
210503_150949_Pollux,20,2,20,33,54,55
210503_150949_Pollux,49,3,7,8,29,49
210503_150949_Pollux,18,NaN,18,22,34,53
210503_150949_Pollux,47,NaN,43,47,57,58
210503_150949_Pollux,5,1,5,17,51,53
210503_150949_Pollux,10,1,10,18,28,34
210503_150949_Pollux,2,1,1,2,8,47
210503_150949_Pollux,56,4,41,55,56,59
210503_150949_Pollux,62,NaN,12,14,51,62
210503_150949_Pollux,29,1,29,45,48,54
210503_150949_Pollux,3,1,3,41,43,46
